# StochasticInstanton sample grid
# generated: 2026-06-22T18:35:18Z
# method: sobol
# seed: 42
# n_requested: 500
# n_samples_generated: 512
# delta_nstar_range: [0.1, 3.0]
# delta_N_range: [0.5, 6.0]
# N_final: [35.0, 45.0] (5 quasi-random samples)
# N_init_max: 50.0
# total_rows: 507
N_init,N_final,delta_Nstar
43.36098335,40.68350837,2.86604469
41.83202067,38.40508625,2.20077373
45.71935881,44.02215032,0.20803717
46.68390017,42.10879857,0.48069550
35.70754728,35.16116757,1.74686394
48.23734363,42.59595413,2.59495449
41.75375115,39.51795274,1.33217364
45.55815759,41.89417312,1.34435512
36.52525144,35.06372783,2.60508074
47.47139626,42.81086419,1.73678189
42.82561274,39.61567232,0.46846972
42.19738503,36.45064218,0.19720252
42.94654695,40.82014978,2.18930056
42.31342014,38.22907269,2.87756206
44.92903036,43.88520224,0.89062232
43.14705236,38.08217321,1.03160333
47.79002920,44.96999154,2.66896629
40.63551656,37.24360714,2.08920421
42.06715203,40.33992205,0.45553859
47.92947746,43.58278155,0.72804205
39.92564016,39.15590091,1.63544929
47.07970822,41.72622604,2.39772122
38.69770386,36.16897345,1.48409988
40.10316439,37.71527689,2.36553687
44.66150564,40.14987271,1.67037790
37.56721437,36.95468308,0.76108931
42.36493620,38.78930962,0.30717943
44.70464840,43.15881498,1.94303615
41.14548393,35.88035472,2.81787863
44.14851913,41.53648173,1.17721831
39.68898504,35.42055588,0.92561178
43.17116777,42.30837168,2.91053743
45.84121389,39.89452781,2.15340402
44.90893054,42.99084049,0.16513433
46.03334334,41.23465367,0.61745396
39.87652920,36.80777526,1.88233603
47.89473288,44.06548357,2.45660542
39.81287698,38.50823350,1.19829214
42.12742694,37.40529391,1.23403259
43.62349220,40.48085642,2.51149562
41.62614493,37.89485288,1.84161699
46.23508749,44.83516189,0.56754224
45.61639230,41.59364647,0.11520065
37.09015499,35.97902157,2.11270727
49.40090046,43.72146585,2.96540533
41.50821506,39.32021922,0.96137417
45.94863525,42.61865986,1.14217995
41.27992584,39.48572430,2.76229732
47.04888577,42.05097589,1.98446834
38.09151781,35.20954383,0.35636686
43.78805547,38.37263861,0.81029870
46.50639475,44.04463655,1.71178780
40.73661006,36.32294423,2.30997786
41.33311617,40.62531390,1.41324812
44.36997952,39.75344102,1.53614099
43.33159344,42.82900100,2.43629946
41.15746247,35.55553799,1.58838608
44.77882899,42.49584476,0.68448602
49.41550731,44.25528302,0.41200452
41.36263593,38.64066035,2.04211871
44.53617391,41.07048781,2.70756684
38.31997975,36.66924371,1.08362249
46.12209202,40.27997320,0.83785630
39.17540738,37.14704017,2.83969775
48.55790618,44.39975123,2.23567206
38.52568770,37.55832140,0.24146141
39.65488877,35.72107286,0.51270666
42.58743555,41.39306857,1.78317568
43.89295630,38.98399307,2.56719413
46.25054461,43.28636021,1.29161105
44.83899283,39.13951293,1.31929351
45.60871367,43.44310103,2.58482827
40.14536695,36.18901668,1.79956943
43.03675288,41.86223283,0.54162122
48.58009853,44.86938287,0.26913834
39.44959066,38.02673245,2.25330067
45.22453791,40.43687606,2.85609703
40.38285652,37.30272222,0.86677639
45.30735495,40.91343282,1.05466502
37.24396967,36.51340917,2.69121868
49.26724670,43.78580406,2.02452739
40.57047757,38.17240236,0.38427638
40.10555328,35.08744204,0.65552302
44.88526778,42.02652801,1.57203240
42.86281678,39.59807385,2.41871367
44.52948605,42.67241323,1.50841839
40.23716865,36.79134689,1.38569910
42.76790171,41.09493723,2.29221027
43.75477750,38.52831235,1.69561461
46.86030096,44.20153104,0.78116357
47.83040397,42.20772739,0.32882337
37.62496606,35.36507444,1.96670628
47.63868461,43.08783488,2.74611861
40.51894848,39.95367881,1.11303930
48.18066963,43.25213840,0.99046371
41.79369868,38.85211252,2.98162143
45.30499803,41.43704794,2.13052054
37.08151794,35.82364371,0.14270685
41.87679937,37.73902671,0.59663730
45.66887047,44.67811521,1.85783861
42.84455022,36.93704423,2.52930335
41.97670080,40.01138585,1.26153325
47.97090121,43.90964800,1.21447017
39.41575578,38.35117719,2.48574677
46.57581277,40.76639435,1.90988021
38.39900202,36.33829528,0.63521533
44.10796959,39.42521003,0.18130683
45.71281832,42.52274322,2.18253983
38.86474460,35.26396680,2.93808714
43.68076694,42.15300349,0.94337867
41.41396936,36.03709660,1.15941127
44.20035269,41.69200295,2.79037728
43.54212055,39.25847524,1.91394039
44.46188794,43.62675986,0.29095849
43.98759697,40.61828482,0.74327675
39.17111502,37.42431608,1.64287102
49.82979046,44.70140305,2.33644665
40.62635366,37.87218082,1.43209302
46.54618388,41.25812040,1.46769990
38.29111002,35.69964736,2.36880181
46.94053177,43.42740505,1.60777305
40.61066729,38.99930344,0.71041274
41.57581225,37.08656152,0.43914416
40.81667482,40.18409724,2.06029035
43.16807495,37.61270399,2.64128453
46.82323582,44.50174292,1.01396849
42.50470843,38.69869499,0.90820881
45.67844675,44.35360358,2.90528398
41.46909468,36.60753534,2.21826288
43.97934237,40.97582250,0.21355690
48.93583709,42.96639378,0.48606173
41.67076787,39.77242251,1.76450934
46.56687151,42.36212631,2.63403752
36.46172274,35.53290184,1.36070397
42.53381670,38.32716445,1.36626547
44.85144935,43.94300763,2.62883543
42.31862918,36.35315363,1.75826157
42.67589724,40.76050143,0.49195001
47.39960119,42.51765086,0.21946721
42.44249463,39.44087000,2.21199290
45.97575805,42.18678326,2.90010410
36.56919588,35.24037316,0.91374826
47.27195456,41.70747046,1.00782582
38.34180979,36.03181283,2.64707877
48.08543920,43.60335629,2.06570249
39.93987777,39.29244404,0.43408035
40.98209517,37.45748431,0.70532690
42.19631854,40.59407963,1.61320742
43.13967244,37.86647691,2.37457385
47.31507016,44.71645148,1.46157927
40.79844868,35.66643986,1.42656445
44.01906162,41.28228557,2.34161598
42.37277411,39.00504363,1.64908516
45.17989716,43.41239366,0.73742192
44.46964071,40.16858942,0.28508180
37.92332217,37.09180632,1.92017692
49.88136121,44.52518382,2.79552423
40.08871178,37.57877118,1.15390457
47.96631324,44.35873461,0.94955410
40.19561474,38.68307444,2.93225997
45.61595632,40.94200584,2.17709424
39.83296646,36.63109136,0.18640426
45.62110735,39.79647496,0.64033462
44.98696925,42.93307251,1.90441222
39.56744959,35.51800556,2.47994198
43.44136114,42.36798265,1.22062373
49.36561825,43.46711459,1.25568953
41.08348377,39.10615426,2.53550648
45.99209104,41.84737545,1.86299676
37.17032108,36.19491043,0.59111967
41.88777311,38.03182578,0.13721125
46.12061209,44.85372372,2.13565647
42.21283090,37.26894327,2.98784676
43.39512571,40.46047067,0.98459794
41.04732811,36.49794023,1.11814766
41.50454812,40.91871502,2.74066181
43.82188681,38.19580438,1.96086809
45.99452356,43.75183385,0.33500990
47.19924812,41.99335821,0.78732807
37.77186579,35.11164581,1.68979863
46.14112758,42.67811572,2.28673128
41.25257068,39.58302386,1.39082950
44.38559682,41.12814317,1.51431785
38.63925138,36.76718030,2.41245497
49.22322838,44.19578943,1.56681920
41.39037276,38.54332218,0.66109553
40.84703441,35.38058085,0.38982703
44.60785470,42.20248103,2.01933658
44.33585685,39.93023634,2.68493760
43.84300826,43.12176628,1.06058636
43.63087144,38.84698246,0.86172361
46.36472898,43.26775977,2.86149808
39.56994276,35.85746119,2.25908398
42.81609173,41.41349290,0.26300686
48.59356976,44.65406358,0.53551160
38.95063268,37.77234895,1.80533035
45.74601319,40.02628310,2.59025170
39.09502625,36.93118870,1.31421886
45.41516835,40.49468444,1.29782576
40.35583359,37.40081101,2.56133917
48.72872114,44.80973630,1.77764716
39.13072856,37.92924211,0.51787535
40.18151635,36.01421137,0.24660823
42.52485629,41.56902249,2.23016592
45.15114401,39.31615646,2.83382041
45.77889944,43.73571296,0.84409288
42.94702423,39.46091025,1.07817694
44.30246487,42.65366063,2.71266361
40.36720558,35.22398339,2.04829470
44.77302278,42.04710453,0.40617722
49.64383271,44.03996463,0.67868059
40.64884472,38.38627656,1.59453969
45.27250217,40.65989454,2.44141862
36.81731743,36.29771109,1.53067357
47.26248018,42.83363693,1.40700065
40.44079488,39.73976574,2.31586575
47.86487390,42.46130309,1.71734977
38.05140609,35.58081144,0.80509639
43.67011120,38.66543737,0.35118659
47.08703334,44.22024596,1.99000810
39.97597392,36.65484416,2.76820742
42.88043685,41.07439843,1.13591045
42.80869066,37.11188695,0.96678680
42.48905527,40.30463510,2.96034131
41.56435969,37.56234580,2.10656491
45.49822555,44.38546441,0.12099451
45.11415509,41.37927818,0.57331405
37.10815832,35.72559264,1.83549683
48.03226087,43.31174639,2.50640938
42.11294206,38.94956517,1.23946725
38.85860948,35.04989885,1.19307882
43.20471185,41.89865520,2.46217850
44.45701376,39.64109709,1.88823485
45.84177372,42.77647398,0.61119531
46.73022026,40.78495916,0.15885381
38.41388213,36.47526519,2.15932522
48.16113561,43.88926404,2.91608812
39.06038206,38.21482476,0.92042032
40.66818882,38.04717384,2.81174719
43.91650345,40.32548390,1.93798323
38.78634546,37.24748006,0.31258104
43.66324140,39.16057425,0.76651279
44.19365413,43.56914517,1.66530260
41.63335754,36.13439437,2.35942782
44.12396694,41.75146060,1.45406922
43.04724391,37.71064237,1.48925763
47.09192747,44.55939649,2.39220388
41.35613554,36.98922632,1.62960535
40.89260139,40.12460068,0.73424565
46.52213921,43.13403953,0.46176424
40.56844954,38.82434810,2.08333807
46.61749121,41.55088270,2.66347118
38.67626083,35.87644566,1.03673904
46.41284556,42.34352408,0.88478392
36.44705615,35.39589301,2.88374908
48.74521980,42.98681512,2.19440854
42.02592935,39.90881382,0.19174603
41.47477092,36.82156468,0.46299120
44.45510862,41.23013306,1.74191207
42.15612179,38.48284651,2.61124553
45.54978147,44.09991050,1.33853875
42.33495985,36.68461898,1.32665073
43.27794345,41.05412666,2.60012879
43.18759767,38.61949030,1.75307303
44.83737672,44.27561978,0.47483492
45.88019772,42.44126989,0.20215438
37.29909346,35.61082453,2.20700487
48.07641075,42.88940161,2.87119695
42.37869085,39.69420983,0.87433128
47.46924497,43.34879044,1.04788340
39.91620116,38.92190972,2.67534256
47.21557566,41.33579412,2.07151089
37.77995515,35.77854160,0.45057558
42.50304502,37.53508121,0.72166587
47.33883515,44.42289962,1.61916930
41.03989473,37.16507448,2.40268414
41.50401925,40.26138932,1.50179311
43.03019103,39.33641585,1.44334559
45.13260941,43.70592128,2.34784372
40.71846912,35.95882546,1.67675399
44.73080764,41.61495240,0.77736922
40.08886665,37.94928230,1.94799924
44.50384065,40.54024257,2.80159847
38.50462249,37.34505301,1.17084196
45.73368632,40.68753313,0.93197680
39.08361333,36.26065465,2.92682839
47.26870535,43.98699852,2.14845224
40.28293096,38.42974853,0.14743012
39.57328964,35.18655516,0.60116274
42.81985833,42.07437104,1.87597074
44.94652701,39.50416273,2.47430990
45.02455537,42.60047533,1.20324418
45.97910741,41.51590529,1.25032364
36.57297526,35.90128046,2.51786073
48.71518406,43.17478401,1.82391268
41.10225639,38.77353731,0.56259037
42.30636702,37.01445199,0.10883546
42.66455694,40.09001442,2.09641614
41.20893944,37.66007015,2.97035728
46.18374522,44.60037923,0.97907856
44.43471395,38.45036549,1.12448672
46.01350074,44.12236336,2.75733440
41.10034017,36.86961177,2.00074833
42.06170374,41.17198152,0.36274304
46.77975922,43.00950655,0.81526171
41.22947782,39.87657106,1.72948112
47.14345267,42.28576339,2.30360160
38.46483666,35.44433125,1.39696804
48.56245478,43.86441241,1.54251734
41.43295067,38.24978982,2.45257962
44.46222011,40.83575283,1.58342299
37.92279578,36.43450866,0.66679261
43.70088909,39.67569037,0.39572462
43.84351479,42.75125028,2.03574262
40.81484884,35.00892282,2.72525999
44.02721569,41.94922968,1.08858533
39.45557036,36.11192917,0.83290427
43.57013469,41.78392480,2.82199328
44.33183653,39.21871374,2.24203734
46.28210233,43.52108096,0.25775263
45.73815919,40.35772861,0.53041087
39.71584760,37.22479566,1.78812746
49.26613670,44.94637116,2.55090316
38.91236521,38.10494126,1.28524603
48.05047281,44.47834060,1.30301361
39.19879966,37.63569025,2.57845218
45.43134735,40.20227460,1.81726258
39.70784073,37.06812069,0.54658406
44.57926672,39.06159062,0.27551469
45.71359178,43.36517865,2.26958083
40.16945406,35.64253503,2.85113393
41.92137027,41.31575126,0.84908299
40.31327664,35.47847001,1.07236924
45.45860375,42.41755590,2.69617046
43.66546485,39.83266100,2.00823643
44.19434417,42.90700046,0.37791136
45.24452639,40.99135989,0.65057098
37.46098421,36.59133632,1.55432792
40.67639298,38.71888870,1.52470961
47.91233485,42.12985270,1.37933390
37.38559716,35.28719982,2.27591914
46.62952041,42.54132470,1.70056656
40.43407456,39.40716855,0.79886796
40.04938699,36.40037145,0.34511442
42.17271479,40.70396172,1.97307139
42.92818671,38.29370128,2.72841430
47.21598095,43.96692004,1.10808744
42.15971099,37.81688711,0.99542672
45.54269704,44.75597553,2.99931475
42.80125955,37.48354010,2.12414427
43.11467252,40.55788180,0.12642677
48.73398424,43.64311861,0.57894407
42.02403374,39.24309280,1.85287569
45.07848164,41.67166378,2.54558334
37.77828345,36.05825948,1.26790943
45.13996200,39.97248792,1.23216358
45.77704947,43.07002119,2.49070986
38.84713095,35.34230403,1.89360004
43.85605167,42.23134064,0.62883898
48.73234218,44.14382515,0.17634399
39.12366569,38.58535427,2.16484668
46.74161143,41.15663069,2.94446323
39.01534386,36.72853169,0.95965858
43.96573345,40.07099262,1.14312005
38.09739759,36.87702381,2.78401199
49.52483037,44.62305152,1.93164486
40.77294252,37.79382936,0.29591053
41.66200497,35.80292421,0.74964177
43.48230419,41.45783064,1.65916198
43.05443860,38.86824367,2.33149487
44.16811014,43.23652822,1.41438880
41.30396493,37.32067184,1.47265177
41.55505412,40.41820764,2.38650612
43.67549391,38.00294994,1.60140794
47.09529105,44.89198879,0.69412169
46.54473938,41.80535068,0.42143977
39.38599734,36.24687756,2.05533839
47.26472519,43.50577082,2.65757566
40.44151678,39.07766928,1.02033369
48.15455815,42.73226916,0.90183263
41.98481499,39.53829781,2.88900399
46.42496643,41.97186605,2.22322580
35.82479657,35.14264165,0.23125014
41.45371714,38.15146948,0.50234181
45.63667632,43.80637814,1.77088560
41.50976282,36.52917434,2.61634420
43.78296962,40.89746143,1.35574096
