# StochasticInstanton sample grid
# generated: 2026-06-23T18:06:44Z
# method: sobol
# seed: 42
# n_requested: 800
# n_samples_generated: 1024
# delta_nstar_range: [1.5, 18.0]
# delta_N_range: [0.5, 14.0]
# N_final: [19.5, 20.5] (5 quasi-random samples)
# N_init_max: 50.0
# total_rows: 1024
N_init,N_final,delta_Nstar
25.42111142,20.45017429,6.70016557
28.48462975,19.86986950,6.09842941
22.95997542,20.43536036,17.46109852
30.86639917,19.66075353,13.55218533
26.74258557,20.09758225,2.14609960
34.22163658,20.29663938,3.69655813
23.90954449,19.97724225,10.97048415
29.82967813,20.23621263,15.91779967
21.10585058,19.55329018,8.67297085
29.43086287,19.83271645,8.70461386
21.89683951,20.39430076,15.88820159
33.55057353,19.63531536,10.93493653
24.05020350,20.07605014,3.73006040
31.50746135,20.25176509,2.17972724
26.58443836,19.94408700,13.51651130
28.79161643,20.21867833,17.43162678
22.05842038,19.52403732,6.12994699
33.10175346,20.17074705,6.66521586
24.54590110,19.60318128,15.99199988
30.63453914,20.36033563,12.68416936
20.79112720,19.92924440,3.40080197
27.66979326,19.74574843,4.94410131
23.26490346,20.05940796,10.10962841
32.00267308,19.78664769,14.44154086
26.12280011,20.47164515,9.24691656
31.43612017,19.56664399,9.04769429
26.11849703,20.12822856,14.25402197
27.43947917,19.90050436,10.31376040
23.95238433,20.34123937,5.12671090
29.84671210,20.01685894,2.55305163
21.02290136,19.70918063,11.85617904
32.87222651,20.45251838,16.83660336
25.19136767,19.75787712,7.49635359
28.56356646,20.43587346,6.33366989
22.85363363,19.86830744,17.61458259
30.83935175,20.09420058,13.31794997
26.79498437,19.66310914,1.99161042
33.54919972,19.97964750,4.57431767
24.60741743,20.29330725,11.76648334
28.76407227,19.55180056,15.04104918
22.14418184,20.23679827,7.87596261
34.09758408,20.34671146,8.07547491
24.03678787,19.91061543,15.35719203
29.63085764,20.18473754,11.53084362
21.28640809,19.61949104,4.29430157
28.54050784,19.80318258,1.71171919
22.86773474,20.48537237,13.08218334
31.13461853,19.72689433,17.93085228
26.52201851,20.04604707,6.53305726
30.08920062,19.64979402,7.29290910
20.80255274,20.09187150,16.52445515
32.90178277,19.81958044,12.08769775
25.15269448,20.37518338,2.83712531
32.25015652,20.19933582,5.41065970
25.31352270,19.51116458,10.54540602
28.04065887,20.26781157,13.94174692
23.32900821,19.95830239,8.84437474
27.38110964,20.11281432,9.54698089
23.54452887,19.67671803,14.65707138
32.03238362,20.41957894,9.84569544
26.11527454,19.85433222,4.69244010
32.22844409,19.53805809,3.14901589
25.39707439,20.22024810,12.42036329
30.07954670,19.99302363,16.20740356
21.35522512,20.31217663,6.96540513
30.89969848,19.88469825,5.83394467
27.20115493,20.32677598,17.21197181
27.97092817,19.58574612,13.78444333
22.85681917,20.14134929,2.42745282
29.40783062,20.46540636,3.97791085
21.94211315,19.77723490,11.20274166
33.31469310,20.00262831,15.66867345
24.27708376,19.69311887,8.40848660
31.39974715,20.04946844,8.31521554
26.26604561,19.74008110,15.50417114
29.37302731,20.48097363,11.04523383
22.01475458,19.79292421,3.87756662
29.10298790,19.60142114,2.33415025
21.77576703,20.15690225,13.61990952
33.52658509,19.93161565,17.05449542
24.66139266,20.37357130,5.73363188
27.77564353,19.94609103,7.06548947
23.58515829,20.26536606,16.36515504
31.41939828,19.52239834,12.58512499
26.16832798,20.20471045,3.24204280
33.43167267,20.40399646,4.79249300
24.66493131,19.83862766,10.00341548
30.66057181,20.06598945,14.82186458
20.17789577,19.62977111,9.64003931
30.42688803,20.28336369,8.93638302
20.96741175,19.97397657,14.10751201
32.78216775,20.24613031,10.70216247
24.89499530,19.55808114,5.51175531
31.42347040,19.86654374,2.92916509
26.73141181,20.42202460,12.25349435
27.09007564,19.66548442,16.68118016
23.81317052,20.10743984,7.39397327
32.96697962,19.71118870,6.43171800
24.66494937,20.03046351,17.77435571
28.85208687,19.75623458,12.91666239
22.44259653,20.43854644,1.61945152
28.57808022,20.13792782,4.19299375
22.23885683,19.57255926,11.37437849
31.19061927,20.33117464,15.19163958
26.93233617,19.89495652,7.98317574
28.12637052,19.50498988,7.71924157
22.66836820,20.18986552,14.93998111
31.05772334,19.96410971,11.67443966
27.07429220,20.27764740,4.40852504
33.94413680,20.07849592,1.83485788
23.67867718,19.64752652,13.21685040
30.14715663,20.38892640,17.52257034
21.16966858,19.82148248,6.16790870
32.66633616,20.49948072,7.66190207
25.51084506,19.80471738,16.92890644
28.11959638,20.03254839,11.95749076
22.77469036,19.72474801,2.70951279
30.24078588,19.91605742,5.29222794
21.16252742,20.35691452,10.40603204
32.38362176,19.61343944,14.35536520
25.27129798,20.17514606,9.20418695
32.14272256,19.77106424,9.40439684
25.94487933,20.45593965,14.54184968
29.69042707,19.69892263,10.20292701
21.17027999,20.01246007,5.10863902
27.90237590,20.31340395,3.55831375
23.43613835,19.88243481,12.78450969
31.86403644,20.15508827,16.08526704
25.73264543,19.58764457,6.82972214
29.49541422,20.23435241,5.96514989
21.39244428,19.53958930,17.33857233
33.70567480,20.29868151,13.41646236
24.46016496,19.99088138,2.02200329
30.37638996,19.68215647,3.56529473
27.31158968,20.12301331,10.84191351
28.13723309,19.84828465,15.78812115
23.24149251,20.40999105,8.54685841
32.81020765,19.66846190,8.47921969
24.83659934,20.10541267,15.72487069
30.34730346,19.86194903,10.90541549
21.07914719,20.42756198,3.63268145
27.95785895,20.24412699,2.08122321
22.97774255,19.56108245,13.48813113
32.29341713,20.28894016,17.26715508
25.83132896,19.96942098,5.90567795
29.72144926,20.33487904,6.89312971
21.60545178,19.89219097,16.15281111
33.83849773,20.13357941,12.71721714
23.76314197,19.57785416,3.49465417
31.22032838,19.75350812,5.03706442
26.87231355,20.44228996,10.14354949
28.50015716,19.71650745,14.60147873
22.34895785,20.02613893,9.47571943
28.27290796,19.93364158,9.14317317
23.14519024,20.37059213,14.28945566
30.55137153,19.59588255,10.47118651
27.08223082,20.16149524,5.35399728
33.83640037,20.47797251,2.77944892
24.31936255,19.79492823,12.01447844
29.05558319,20.05402426,16.87116370
21.85344857,19.73450530,7.59272150
31.72749295,20.06875331,6.23366112
25.82787314,19.62606546,17.58367879
27.72652572,20.39869985,13.15498689
23.66442265,19.84297485,1.76986101
29.55882197,19.51865552,4.35144319
21.30999683,20.20743710,11.60466113
32.58167406,19.95041627,15.00900458
25.48278947,20.26004753,7.77707897
30.37945028,20.15159053,8.04494483
20.51156072,19.59012805,15.25679381
33.18936945,20.31747840,11.30846871
24.86602785,19.87735373,4.13197972
31.96341845,19.70144520,1.55027070
25.60106035,20.00900144,12.85891940
27.74959528,19.76600701,17.83134315
23.61920898,20.46003792,6.50165388
33.80661913,19.84503655,7.32897616
24.32684627,20.41223634,16.61931640
29.34420363,19.68696118,12.31460255
21.57378906,20.11719815,2.99491727
28.82793449,20.30095065,5.56959246
22.58115551,19.98765711,10.77118568
31.42472275,20.22857634,14.03773324
26.23112822,19.54443313,8.87930093
31.19072706,20.38644124,9.70742626
26.91091926,19.82497898,14.88536681
28.25763133,20.08357528,9.94016527
22.56924651,19.64345087,4.72485452
29.12032952,19.96756904,3.18257111
22.22886521,20.27512503,12.51370799
33.02452886,19.50089228,16.43682406
24.56816136,20.19492297,7.12470964
27.09103949,19.61119292,5.66997254
23.83545312,20.17839248,16.98720313
31.74499093,19.92187137,13.68745383
26.40188783,20.35210810,2.39755806
32.51501156,20.03577286,3.94888945
25.10960705,19.72247957,11.10486313
30.37042526,20.49463712,15.44479386
21.06508018,19.81049413,8.24364118
28.48852222,20.44783406,8.34473260
22.87301939,19.76356903,15.60153826
32.12795148,20.02022746,11.27063191
25.45885218,19.70681207,4.04090929
32.72227313,19.90615906,2.49861805
25.37353192,20.33651786,13.84416679
29.94850929,19.56425350,17.15300341
20.89082177,20.13157513,5.76202388
30.68782692,19.54784700,7.03244566
26.97887304,20.24175559,16.27131467
28.66378463,19.98326610,12.35720725
22.72327096,20.29070005,3.08121980
29.81145375,20.09913599,4.63255903
21.06645119,19.65913363,9.77462438
34.23936189,20.43322905,14.72889751
23.94939938,19.87188887,9.60610640
33.67907782,20.21298527,8.77896875
23.95205892,19.52871998,13.88022959
29.56152195,20.25413247,10.60667182
21.73403161,19.94071686,5.47631771
27.86943892,19.64003715,2.89461653
22.94824461,20.07039617,12.15713034
30.47765254,19.82937013,16.45477103
27.64438696,20.39669200,7.23566990
29.71407460,19.78168871,6.59466924
21.67936853,20.47559755,17.99610116
32.07366538,19.74835401,13.01668293
25.60427450,20.05578818,1.65035923
32.13280023,20.36431186,4.22502658
26.02298251,19.92430928,11.47325823
27.80208294,20.16716638,15.41452589
23.10043024,19.60582595,8.14500191
31.95377608,19.99724879,7.94162038
26.22425336,20.30700212,15.10231473
27.40971468,19.53423040,11.70496577
23.48378840,20.22313406,4.50891143
30.94983341,20.41438251,1.93437097
20.45257255,19.85853543,13.24826560
33.09697942,20.11566307,17.68401493
24.55866486,19.67285317,6.39116086
28.83964493,20.00709926,7.43499337
21.95589257,19.68770238,16.77110271
31.76667143,20.46230515,11.92142768
26.36447888,19.77938294,2.61466337
33.23439973,19.58029242,5.19623765
24.38767268,20.14578306,10.37109402
29.43475739,19.88682437,14.19643634
21.88299028,20.32365282,8.97841906
28.78196842,19.73206718,9.30991524
22.10498941,20.04182076,14.50943136
32.99653928,19.80029499,10.04249347
25.17003169,20.48919888,4.88034756
31.08630733,20.18053507,3.32888142
26.60252721,19.62468776,12.62520121
28.84982873,20.35057708,16.05172359
22.52811988,19.90776693,6.73638134
32.85520900,20.27322692,6.06215116
25.23164467,19.95382978,17.36847099
30.40025117,20.19718661,13.58042265
20.46137168,19.51426417,2.24676801
27.19339120,19.81514695,3.78918616
24.14591515,20.38063781,11.00676290
31.15072551,19.65291743,15.81713077
26.44508444,20.08974614,8.64473304
27.10540541,19.70429311,8.62544322
23.75673444,20.02173705,15.83844287
31.24625336,19.76471598,10.98488801
26.83789770,20.44568537,3.80903828
32.74147311,20.12920804,2.25769066
24.82062027,19.56567034,13.56749396
30.50449864,20.33830497,17.38083688
20.86681074,19.90342934,6.05179081
31.22714994,20.29233540,6.74717368
26.93518969,19.98062877,16.03890849
28.70333690,20.23972503,12.63744564
22.18590509,19.54886795,3.31865926
28.94636380,19.87318734,4.86092743
22.46511086,20.43098773,10.06391915
32.83583461,19.65627791,14.48743501
24.81751048,20.10104123,9.32990554
33.61041100,19.93920890,8.99676031
24.46249224,20.25665261,14.17607183
29.05511145,19.53087033,10.39190331
21.80063297,20.21183947,5.17745211
29.26386706,20.39527441,2.60279216
22.08282942,19.83173696,11.93530395
31.34803250,20.07312516,16.75767122
26.24703476,19.63824976,7.44642029
30.63034147,20.05842669,6.37942882
20.32489727,19.74672029,17.69777073
33.42602798,20.47457776,13.23494672
24.69198725,19.78372092,1.94566660
31.58045799,19.60806702,4.52739185
26.04665811,20.16586715,11.68448078
27.77543685,19.92240376,15.12323663
23.65769081,20.36716686,7.92270354
31.96334343,20.22513574,8.15837538
25.65472060,19.53318010,15.40315896
27.97712766,20.30533789,11.48518746
23.47818949,19.99985677,4.21109032
29.58526043,19.67573867,1.62949191
21.34784292,20.11378808,13.03552847
32.19885273,19.85726673,17.97781793
25.92827029,20.41665408,6.61497376
27.98433066,19.77820663,7.21468014
23.37131641,20.46442497,16.47375376
30.35515947,19.69019198,12.13871779
27.21761680,20.00556080,2.91503562
33.75894212,20.32189597,5.48956874
24.33619720,19.88958386,10.59544208
29.49120553,20.14818040,13.89202950
21.35553179,19.57890535,8.76514706
30.16651902,20.49025036,9.59368051
21.22270812,19.79829494,14.73931587
33.87480360,20.03921393,9.76376173
23.78755240,19.73373307,4.64542970
31.03252307,19.90964166,3.10303470
27.12085453,20.34769082,12.33741315
28.32662261,19.62241590,16.29066448
22.58491417,20.18180303,7.01107554
32.31239907,19.51214597,5.78395433
25.27184114,20.19836409,17.13308097
30.36207958,19.95536990,13.86365282
21.00011820,20.27073846,2.47712450
28.09121450,20.08698589,4.02859896
22.77998887,19.65467403,11.28092193
32.51961862,20.38202415,15.59081182
25.54233914,19.81274933,8.35747985
32.93137074,20.42885761,8.26544796
25.21778604,19.85970488,15.42499165
29.96166150,20.10256174,11.12422056
20.96059362,19.67037194,3.92752696
27.47994125,19.97105160,2.38512406
23.92008101,20.28629809,13.69786409
31.34653537,19.55905479,16.97634809
26.31161555,20.24515083,5.68285083
28.75853616,19.57549187,7.11240693
22.06587708,20.13500105,16.44712170
33.38074173,19.89397525,12.50297344
24.72165958,20.33214649,3.19531024
30.85077592,20.02362286,4.74679260
26.77367945,19.71801992,9.92025046
28.60121672,20.44343217,14.90484472
22.71402356,19.75135469,9.68592461
28.70658943,20.16374111,8.85844173
22.15162704,19.59458812,14.05658688
31.54237980,20.36868377,10.75289483
26.65305927,19.93649375,5.58988936
33.73519237,19.73714670,3.00829885
23.95114241,20.05239342,12.30324373
29.42127921,19.79390369,16.63123801
21.95904472,20.47999999,7.31503227
32.13957386,19.84155442,6.51489728
25.97602422,20.40106385,17.82010579
27.58292778,19.62879926,12.87072742
23.24983003,20.06697073,1.53645713
30.50349019,20.25853483,4.11098234
20.83831517,19.95293167,11.32744382
33.05779030,20.20959034,15.23838936
24.53564358,19.51751261,8.06537204
29.88672253,19.87560167,7.76521538
21.44607762,20.32024269,15.02288847
32.25941680,19.59252255,11.59122152
25.35625505,20.15020063,4.36286200
32.09432560,20.45886451,1.78820989
25.99897960,19.76812972,13.13463000
27.35599644,20.01148631,17.60447996
23.48571004,19.69990200,6.21486747
33.45564374,20.12008082,7.61119380
24.23980074,19.68508335,16.85067060
29.42880519,20.41097244,12.03540796
21.92938527,19.84731292,2.76053971
27.85541656,19.54643007,5.34225712
23.02498749,20.22752130,10.48493419
30.97835875,19.98599577,14.27614440
27.20802633,20.30356152,9.15447642
31.07104767,19.64068778,9.48663445
26.53121630,20.08532905,14.58854242
28.63988947,19.82637012,10.15592350
22.68441623,20.38404842,5.02671219
29.56351008,20.19280004,3.47535673
21.25178964,19.50206503,12.73852161
34.00404106,20.27666803,16.13094434
24.12050518,19.96508347,6.91298994
28.05062188,20.35398763,5.88626593
23.37169708,19.91898991,17.28858888
32.20428374,20.17611779,13.46612716
25.44490706,19.61245805,2.10120589
32.91724434,19.81154849,3.64348189
25.24092145,20.49263995,10.89260851
30.23467845,19.71986800,15.73710751
20.66532725,20.03743400,8.46898990
30.51455996,19.79004262,8.52592816
27.64856480,20.48285252,15.80702962
27.99342437,19.74134607,10.82344146
22.89496925,20.04719315,3.58578808
29.65550263,20.37157352,2.03531382
21.75524412,19.93266985,13.40515837
33.54928449,20.15856275,17.35031274
24.10496619,19.59880943,5.95140245
27.81870967,20.20646334,6.84316199
23.04429204,19.51963488,16.07384848
31.95523222,20.26297239,12.79637253
26.12811830,19.94748176,3.54442912
32.03164480,19.63094345,5.08783809
25.52952758,20.06386567,10.22172091
29.79200723,19.83614172,14.52350007
21.58004356,20.40553859,9.42475300
29.91697713,19.55620244,9.22619068
21.03752702,20.24901260,14.33538227
32.71697462,19.97625209,10.42544479
25.40193952,20.28209940,5.27079488
32.29033550,20.10638440,2.69727573
25.33755906,19.66748051,11.96772030
28.48799194,20.42463509,16.91810673
22.94428067,19.86488152,7.67470979
34.32281592,20.44131060,6.15553543
23.74917301,19.75448188,17.53292331
29.76485334,20.02907345,13.20593513
21.09163917,19.71358259,1.84779394
28.55492228,19.89707861,4.43039255
22.79264275,20.33000106,11.65458016
30.63476217,19.57101542,14.95927831
26.95951122,20.14041255,7.69793685
28.69729818,20.28001076,7.99390955
22.65926973,19.96268915,15.17889972
31.06380081,20.18808232,11.38668145
26.50823230,19.50772351,4.18269635
33.04950871,19.82399771,1.59997287
25.04476698,20.38741309,12.93816331
28.77910982,19.64638347,17.75241789
22.06842789,20.08064852,6.45163306
31.25133432,19.72345321,7.37461608
26.36745585,20.03479338,16.70254290
27.26779678,19.80756915,12.23168683
24.18661463,20.49757151,2.94896657
30.29376021,20.17351438,5.52261059
20.63855786,19.61608044,10.68928442
32.91166277,20.35894111,14.11994528
25.21630687,19.91503252,8.92597203
33.02445977,20.01388133,9.62823104
24.55891014,19.69655947,14.83567791
31.07147808,20.45320669,9.99017282
20.29151341,19.77284766,4.80373110
27.38265874,19.58915619,3.26044700
23.48945880,20.15257180,12.56469754
31.80673651,19.88028050,16.38615316
26.25447140,20.31454579,7.04651511
29.45374304,19.98863659,5.75192347
21.93470551,20.29997701,17.03419926
33.16633777,19.54149873,13.64076847
24.49687152,20.23150132,2.31529636
31.74176740,20.40734881,3.86564575
26.41234302,19.84991465,11.05917845
29.03854534,20.12403701,15.49078931
21.87209238,19.68012816,8.32657411
29.04869377,20.07722728,8.42689842
21.77479606,19.63319638,15.64825362
33.66823705,20.39181199,11.22373166
24.43490487,19.83425574,3.95892837
30.56406851,19.52579310,2.41565217
27.06125114,20.21591776,13.79826428
28.31018310,19.94168859,17.19872103
23.00425744,20.25315108,5.84517465
32.64049790,19.92724380,6.95347614
25.50793339,20.36138700,16.22134007
29.67509890,19.60484658,12.40698909
21.24806261,20.16814014,3.16038208
27.76733718,20.46875881,4.71072357
23.63346778,19.78852185,9.82539117
31.63660956,20.06067582,14.67793796
26.02069219,19.74347603,9.52813462
32.43064316,20.34335863,8.82488847
25.68582588,19.89932795,13.96324021
27.86967073,20.12668951,10.52347630
22.96229402,19.56913351,5.43058288
30.21590677,19.76063654,2.84785151
21.12498185,20.45076095,12.07495027
32.76754466,19.70779346,16.53676622
24.82663649,20.01925573,7.28261982
28.41647860,19.66205849,6.54392065
22.44251390,20.09620147,17.91798235
31.25494737,19.87091511,13.09460898
26.93963586,20.43420841,1.70130058
34.02184211,20.23492245,4.27495250
23.66376050,19.55468574,11.55221447
29.71223913,20.29557803,15.33537689
21.66898452,19.97837846,8.09526876
33.16413105,19.61785653,7.86371744
24.53052895,20.18737571,15.05127061
29.14160356,19.91264682,11.75569125
22.21743592,20.34569135,4.58713302
28.14339418,20.04474753,2.01360603
22.73773522,19.72913458,13.29795893
31.26901380,20.48822703,17.63400296
26.91646314,19.80127627,6.31224445
30.17727585,20.37770342,7.51822872
21.15465988,19.81807193,16.81675149
32.54730701,20.09072563,11.87546812
25.06916282,19.65194379,2.53173880
31.80728065,19.96066864,5.11434525
26.28694619,20.26639390,10.32412099
27.06462612,19.50937664,14.24309859
23.77633961,20.20206471,9.06062225
27.75987869,19.85169478,9.26023520
23.66317229,20.42121374,14.43024499
31.91621814,19.67773890,10.12136119
25.73207118,20.11078318,4.93034625
33.20448164,20.30993473,3.37987982
24.95290636,19.99432203,12.70308595
