# StochasticInstanton sample grid
# generated: 2026-06-24T13:47:13Z
# method: sobol
# seed: 42
# n_requested: 1024
# n_samples_generated: 1024
# delta_nstar_range: [1.0, 12.0]
# delta_N_range: [2.0, 23.0]
# N_final: derived: N_final = 43.0 - ΔN - delta_Nstar  (N_final_min=3.0)
# K (= N_final + ΔN + delta_Nstar): 43.0
# total_rows: 1024
N_init,N_final,delta_Nstar
38.86109045,28.87432927,4.13890955
38.43526672,23.98431014,4.56473328
33.29681536,30.63716567,9.70318464
34.60319417,14.33274508,8.39680583
39.75066140,32.37910129,3.24933860
41.98657169,21.24718384,1.01342831
35.46103601,23.31357607,7.53896399
31.06397352,14.87227333,11.93602648
37.57435643,31.41061169,5.42564357
37.76571683,16.71609410,5.23428317
31.21637315,19.37400158,11.78362685
35.28180177,20.05151098,7.71819823
41.82204565,34.69174437,1.17795435
39.92992699,25.17406246,3.07007301
34.76766763,32.41811279,8.23233237
33.10550728,13.80147470,9.89449272
38.28283549,29.95004638,4.71716451
38.67106159,21.27750545,4.32893841
32.84685886,27.86121583,10.15314114
34.27973538,12.35948034,8.72026462
40.11640665,29.16835764,2.88359335
40.63049882,22.21437823,2.36950118
36.17189600,26.96462999,6.82810400
32.32969824,19.71208138,10.67030176
36.78196942,32.26530463,6.21803058
36.84816088,23.55141573,6.15183912
31.70490557,27.86285842,11.29509443
36.10398419,18.28999293,6.89601581
41.25701200,31.46233208,1.74298800
40.39879513,17.88613379,2.60120487
33.86845418,23.51736187,9.13154582
32.56543558,15.84118425,10.43456442
39.08137776,33.41175423,3.91862224
38.21478731,18.31892420,4.78521269
33.73213585,25.99687922,9.26786415
34.83407939,20.74681371,8.16592061
39.30493501,36.27069371,3.69506499
41.54050698,25.63047207,1.45949302
35.69225431,29.23595484,7.30774569
31.49896094,11.05213345,11.50103906
37.35421533,24.92509576,5.64578467
37.29218316,24.22655682,5.70781684
31.43276866,27.36923525,11.56723134
35.67242508,16.64423255,7.32757492
41.51668550,32.92661342,1.48331450
39.28384628,17.15655356,3.71615372
34.81151742,24.06538410,8.18848258
33.66867633,16.23214504,9.33132367
38.15002238,33.20223258,4.84997762
39.14753848,19.63518027,3.85246152
32.62752013,24.49792473,10.37247987
33.89222313,19.09209542,9.10777687
40.41865574,38.10823207,2.58134426
41.27952145,25.59994324,1.72047855
36.12510431,29.44922245,6.87489569
31.76963894,10.10666625,11.23036106
36.91167278,25.68778310,6.08832722
36.80094958,15.81775152,6.19905042
32.35300504,20.45512403,10.64699496
36.23477855,19.95243561,6.76522145
40.69720448,34.60808111,2.30279552
40.18037955,25.97203152,2.81962045
34.34535069,31.43732366,8.65464931
32.86743290,12.68642497,10.13256710
38.69277450,31.24779468,4.30722550
38.25956024,21.41550458,4.74043976
33.08647475,27.54177755,9.91352525
34.70101451,11.90448630,8.29898549
39.86701305,29.80490952,3.13298695
41.75648288,23.40740909,1.24351712
35.21779747,25.95307818,7.78220253
31.19469179,17.52692658,11.80530821
37.74509042,34.26894135,5.25490958
37.55512450,18.90088114,5.44487550
31.04091849,22.08651559,11.95908151
35.39840523,22.69711534,7.60159477
41.91961427,37.48213731,1.08038573
39.68643673,22.53220502,3.31356327
34.53783063,29.29812291,8.46216937
33.27649308,11.44111267,9.72350692
38.41330204,27.38486351,4.58669796
38.88411393,24.36565118,4.11588607
33.01985351,30.41687480,9.98014649
34.16605350,14.94625471,8.83394650
40.01591645,31.60466048,2.98408355
40.87644909,19.58806269,2.12355091
36.39927300,24.81168711,6.60072700
32.16163402,16.84574764,10.83836598
36.64858129,29.59810877,6.35141871
37.09628793,21.10650473,5.90371207
31.92876302,25.55797939,11.07123698
35.94984602,15.24831261,7.05015398
41.11104060,28.92060423,1.88895940
40.59388260,20.77656620,2.40611740
34.06075647,26.24118566,8.93924353
32.44285256,18.60909113,10.55714744
38.98844592,35.71672300,4.01155408
37.96407437,15.53188230,5.03592563
33.51086430,23.07481690,9.48913570
34.98542187,18.51531570,8.01457813
39.45370211,33.54467439,3.54629789
41.34283362,27.96698101,1.65716638
35.50253790,31.74408394,7.49746210
31.61874826,13.55197373,11.38125174
37.44994286,27.89330532,5.55005714
37.37328082,15.41699567,5.62671918
31.52354309,20.62180564,11.47645691
35.57617338,18.30071615,7.42382662
41.44106519,36.32709688,1.55893481
39.54890457,26.96702994,3.45109543
35.06208121,30.49943781,7.93791879
33.41263526,14.87876873,9.58736474
37.89044143,28.81119279,5.10955857
39.06217582,23.86793017,3.93782418
32.54101070,25.36439286,10.45898930
33.98400001,12.81629339,9.01599999
40.49875087,28.78469958,2.50124913
41.01288500,21.67311520,1.98711500
35.87611867,27.58929314,7.12388133
32.02389205,17.38577845,10.97610795
37.17304168,34.69545445,5.82695832
36.55311788,22.51184082,6.44688212
32.08521464,29.01526116,10.91478536
36.49709159,16.47322113,6.50290841
40.95051344,33.33303278,2.04948656
40.09233853,19.59920950,2.90766147
34.26151962,21.86846020,8.73848038
32.94578662,17.16408700,10.05421338
38.78629279,32.21192445,4.21370721
38.51119406,20.65120918,4.48880594
33.35046303,23.59151031,9.64953697
34.44229378,21.27355098,8.55770622
39.61011177,35.65030367,3.38988823
41.84564178,25.16767698,1.15435822
35.30051066,29.59483198,7.69948934
31.11724615,8.47623449,11.88275385
37.65066405,27.41764562,5.34933595
37.81915600,20.18000350,5.18084400
31.29251424,26.55313065,11.70748576
35.14137671,12.81050120,7.85862329
41.66101545,31.12296763,1.33898455
39.76919315,20.94277314,3.23080685
34.62695147,25.82936685,8.37304853
33.18193948,20.31840646,9.81806052
38.33597830,34.06589401,4.66402170
38.61644815,17.15682266,4.38355185
32.77189204,21.34014188,10.22810796
34.41932186,18.94277069,8.58067814
40.27827543,33.39357208,2.72172457
40.79274264,25.79029666,2.20725736
36.31110220,34.20746508,6.68889780
32.25511170,12.54139616,10.74488830
36.72698095,28.80449219,6.27301905
37.00990050,16.70372421,5.99009950
31.84327319,24.51770671,11.15672681
36.02990316,21.69670754,6.97009684
41.20286079,38.41520876,1.79713921
40.34501895,24.18937392,2.65498105
33.79399287,27.58396160,9.20600713
32.70418348,11.84672175,10.29581652
39.24274234,27.22363272,3.75725766
38.05489466,24.51156181,4.94510534
33.59192126,29.99580311,9.40807874
34.90967170,16.68599124,8.09032830
39.35757494,29.97320664,3.64242506
41.59344327,18.67077291,1.40655673
35.76755551,25.82709587,7.23244449
31.35903746,14.38851949,11.64096254
37.19402633,31.77001199,5.80597367
37.21437188,20.22161672,5.78562812
31.38099919,26.01572874,11.61900081
35.74582448,12.76983509,7.25417552
41.57286684,31.65942839,1.42713316
39.33695606,21.13658048,3.66304394
34.88798215,25.44383731,8.11201785
33.61384152,20.12553627,9.38615848
38.07528266,34.45046981,4.92471734
39.22083298,18.40680719,3.77916702
32.68380638,20.62697138,10.31619362
33.81460068,17.69117606,9.18539932
40.36669744,34.10836614,2.63330256
41.22458174,26.84706273,1.77541826
36.05046950,33.30139525,6.94953050
31.82293756,11.48301253,11.17706244
36.98794869,29.71217551,6.01205131
36.74954039,17.08848330,6.25045961
32.27618215,24.32601163,10.72381785
36.28992692,21.31033866,6.71007308
40.77028818,38.60852771,2.22971182
40.25586311,24.72498498,2.74413689
34.39810478,27.54279676,8.60189522
32.79300429,11.30949344,10.20699571
38.63896546,27.26641137,4.36103454
38.31485548,25.41840078,4.68514452
33.15941159,28.93692607,9.84058841
34.64937453,15.78009969,8.35062547
39.79042096,31.03114282,3.20957904
41.68220113,19.38573557,1.31779887
35.16384157,24.57666166,7.83615843
31.26994456,13.67449429,11.73005544
37.79807531,33.01949278,5.20192469
37.62818837,15.02678465,5.37181163
31.09609161,20.81895632,11.90390839
35.32160217,18.69253822,7.67839783
41.86818032,36.12831857,1.13181968
39.63260786,26.42596819,3.36739214
34.46342677,30.54605950,8.53657323
33.32926701,15.42145148,9.67073299
38.48876084,28.76295605,4.51123916
38.80749970,22.96637528,4.19250030
32.96823074,26.41798214,10.03176926
34.23901247,13.71689960,8.76098753
40.07119448,27.73205490,2.92880552
40.92941185,20.96343537,2.07058815
36.47454297,28.83443835,6.52545703
32.10770024,18.09451706,10.89229976
36.57428234,33.45126392,6.42571766
37.15244420,22.46476917,5.84755580
32.00218192,29.55811719,10.99781808
35.89810162,16.51934442,7.10189838
41.03320981,32.79112168,1.96679019
40.51911781,19.39994247,2.48088219
34.00594117,22.25944259,8.99405883
32.51934238,17.36241312,10.48065762
39.04153621,31.82189705,3.95846379
37.91209919,19.40651523,5.08790081
33.43326430,24.29939455,9.56673570
35.04172501,22.51985629,7.95827499
39.52697415,34.94079211,3.47302585
41.41909264,24.11620274,1.58090736
35.55585897,30.49561681,7.44414103
31.54413033,9.52933004,11.45586967
37.39498070,26.51524605,5.60501930
37.47173707,19.44258059,5.52826293
31.63926199,22.03926142,11.36073801
35.48212900,22.15446847,7.51787100
41.32093442,37.53033233,1.67906558
39.43184504,22.92305312,3.56815496
34.96497117,29.10033913,8.03502883
33.53141982,11.04932710,9.46858018
37.98582646,27.58360071,5.01417354
38.96790065,25.07532242,4.03209935
32.42111072,29.17173232,10.57888928
34.08260313,14.23819326,8.91739687
40.61432290,32.84817908,2.38567710
41.13143876,20.48960961,1.86856124
35.97173448,23.75810118,7.02826552
31.90697938,15.94581796,11.09302062
37.07578478,30.65008088,5.92421522
36.66981927,21.30640140,6.33018073
32.18402528,25.16636147,10.81597472
36.37665103,15.05002605,6.62334897
40.85544199,29.31059859,2.14455801
39.99486690,20.82426811,3.00513310
34.14347300,25.69769474,8.85652700
33.04220331,18.56300678,9.95779669
38.90539435,36.25860044,4.09460565
38.39094232,16.58335663,4.60905768
33.25520274,22.17403849,9.74479726
34.55889027,17.46289425,8.44110973
39.70902731,34.44639397,3.29097269
41.94224730,29.21167442,1.05775270
35.41942339,31.03620549,7.58057661
31.01966961,12.30634316,11.98033039
37.53272234,28.60213752,5.46727766
37.72410405,24.03211176,5.27589595
31.17204859,27.75539725,11.82795141
35.24016784,16.83706625,7.75983216
41.77774191,32.54207874,1.22225809
39.88831421,17.11430200,3.11168579
34.72334308,24.60341785,8.27665692
33.06387335,16.27277529,9.93612665
38.23853175,32.66581357,4.76146825
38.71538615,18.57842217,4.28461385
32.88847164,25.40399121,10.11152836
34.32403912,20.14980187,8.67596088
40.15804058,37.20122066,2.84195942
40.67482338,24.34996732,2.32517662
36.21350878,30.16239024,6.78649122
32.37400198,11.35758309,10.62599802
36.82360335,24.97366032,6.17639665
36.88979448,15.28151017,6.11020552
31.74920898,20.49692375,11.25079102
36.14559730,20.48962564,6.85440270
41.30133688,34.56533678,1.69866312
40.44042873,25.58664277,2.55957127
33.91275759,31.62965425,9.08724241
32.60704869,13.07275494,10.39295131
39.12570264,31.05450941,3.87429736
38.17048390,20.70054309,4.82951610
33.69050226,28.79220661,9.30949774
34.78975451,12.61783675,8.21024549
39.26332190,28.55610808,3.73667810
41.49620357,22.50057066,1.50379643
35.65062071,27.01194944,7.34937929
31.45463606,18.43214400,11.54536394
37.31260222,33.21168515,5.68739778
37.33381676,16.92946985,5.66618324
31.47707207,19.00993515,11.52292793
35.71403819,19.83719157,7.28596181
41.56101038,35.05676041,1.43898962
39.32547988,25.19421781,3.67452012
34.85582083,31.86114772,8.14417917
33.71028944,13.78036310,9.28971056
38.19434726,30.50795111,4.80565274
39.10323507,22.35640015,3.89676493
32.58588653,26.97403714,10.41411347
33.84789825,11.28221171,9.15210175
40.37704263,30.05392373,2.62295737
41.23521804,23.44546637,1.76478196
36.08347071,26.22932561,6.91652929
31.72531406,18.48260923,11.27468594
36.87005967,32.99898894,6.12994033
36.75933680,24.10915281,6.24066320
32.30868048,27.84058734,10.69131952
36.19314462,17.73388224,6.80685538
40.65290074,31.48299086,2.34709926
40.13876677,18.25199386,2.86123323
34.30102613,23.30353554,8.69897387
32.82579897,15.47694048,10.17420103
38.64847076,33.62396081,4.35152924
38.30388480,19.05345788,4.69611520
33.12808753,24.76790549,9.87191247
34.74531825,20.01133667,8.25468175
39.90864698,37.50061736,3.09135302
41.80080743,26.51585580,1.19919257
35.25941026,28.15751203,7.74058974
31.23899553,10.16579379,11.76100447
37.78672435,26.00447854,5.21327565
37.59673712,21.34530014,5.40326288
31.08524288,24.94468255,11.91475712
35.44003932,14.67199713,7.55996068
41.96391817,29.87136598,1.03608183
39.72804935,19.51646462,3.27195065
34.58215502,27.18831798,8.41784498
33.31812717,18.89431163,9.68187283
38.45760594,35.74459685,4.54239406
38.83978954,15.99179749,4.16021046
32.97824090,22.94703647,10.02175910
34.12174960,17.08299581,8.87825040
39.97428236,34.64473411,3.02571764
40.83212470,27.21547414,2.16787530
36.35766038,32.85092642,6.64233962
32.11733011,13.96324606,10.88266989
36.60694720,27.12675222,6.39305280
37.05465417,18.30347323,5.94534583
31.88445944,22.99685101,11.11554056
35.90823307,22.97574325,7.09176693
41.06671588,36.89053691,1.93328412
40.55224884,22.83905765,2.44775116
34.01645290,29.36589274,8.98354710
32.40123962,10.14052129,10.59876038
38.94412121,28.31096769,4.05587879
38.00837794,22.91070078,4.99162206
33.55249806,31.51905286,9.44750194
35.02974659,15.40472963,7.97025341
39.49531505,31.49882296,3.50468495
41.38713719,20.02138229,1.61286281
35.54417167,24.04359019,7.45582833
31.66307298,16.09646265,11.33692702
37.49155581,30.68221638,5.50844419
37.41758455,23.11532744,5.58241545
31.56517702,28.72610054,11.43482298
35.62049794,15.52951006,7.37950206
41.48267797,33.96245282,1.51732203
39.59320831,18.70512221,3.40679169
35.10371514,23.13568071,7.89628486
33.45695982,17.08579971,9.54304018
37.93205422,31.91697330,5.06794578
39.02054189,20.74546518,3.97945811
32.49670697,23.14328534,10.50329303
33.94238723,20.20442384,9.05761277
40.45442631,37.07350467,2.54557369
40.97125107,24.05183524,2.02874893
35.83181493,30.37718315,7.16818507
31.98227927,9.25458612,11.01772073
37.12871713,26.97274927,5.87128287
36.50879300,14.45493660,6.49120700
32.04360153,21.20804491,10.95639847
36.45278818,18.94677971,6.54721182
40.90887985,36.05687824,2.09112015
40.04801365,26.90774812,2.95198635
34.21990651,30.24699929,8.78009349
32.90148321,13.94156498,10.09851679
38.74465919,30.06000181,4.25534081
38.55280717,22.77875913,4.44719283
33.39478791,26.78713562,9.60521209
34.48392738,12.91169572,8.51607262
39.65441518,28.35584093,3.34558482
41.88725489,22.47072961,1.11274511
35.34483554,27.14564748,7.65516446
31.15887975,16.26937411,11.84112025
37.69496746,35.45786526,5.30503254
37.86348072,18.13682930,5.13651928
31.33412718,23.43995849,11.66587282
35.18568028,21.25737235,7.81431972
41.70264921,38.49924191,1.29735079
39.81351786,23.73427005,3.18648214
34.66856441,28.37117829,8.33143559
33.22624305,12.62045653,9.77375695
38.37761207,26.11765971,4.62238793
38.57483520,25.12943124,4.42516480
32.72756732,29.06498510,10.27243268
34.37768810,16.38427634,8.62231190
40.23397186,30.58799519,2.76602814
40.75112969,18.38712838,2.24887031
36.26677748,25.73621894,6.73322252
32.21347794,15.66864839,10.78652206
36.68267737,30.86434938,6.31732263
36.96559660,19.74125277,6.03440340
31.80163910,26.65708214,11.19836090
35.98557877,14.22428210,7.01442123
41.16124818,30.04403129,1.83875182
40.30071505,21.71538343,2.69928495
33.75235878,24.70400549,9.24764122
32.65985909,19.88328508,10.34014091
39.20112972,34.85363152,3.79887028
38.09652875,16.89824658,4.90347125
33.63622516,21.97332040,9.36377484
34.95128432,19.54157242,8.04871568
39.40189933,32.42030318,3.59810067
41.63507736,27.02787097,1.36492264
35.81185941,33.28283897,7.18814059
31.40065008,12.27603740,11.59934992
37.23835072,28.75685777,5.76164928
37.24209665,22.66773440,5.75790335
31.39623579,28.85936304,11.60376421
35.79497937,16.71442600,7.20502063
41.65262558,33.09182337,1.34737442
39.41705885,18.14459504,3.58294115
34.93679922,23.32307888,8.06320078
33.62941595,18.21697928,9.37058405
38.10266338,31.15903640,4.89733662
39.19484503,20.55552036,3.80515497
32.66681197,23.68719333,10.33318803
33.76707770,20.96759283,9.23292230
40.28532777,35.95625602,2.71467223
41.14354989,23.93250490,1.85645011
36.00260247,30.83000954,6.99739753
31.80628721,10.10859765,11.19371279
36.96162291,25.78528794,6.03837709
36.67924501,14.27182519,6.32075499
32.21757898,21.76697050,10.78242102
36.28401534,19.70570071,6.71598466
40.73322332,34.92210669,2.26677668
40.21912590,26.77580576,2.78087410
34.39185996,30.69066763,8.60814004
32.73473435,14.81614503,10.26526565
38.56834242,28.87382213,4.43165758
38.38421262,22.32851645,4.61578738
33.21897398,26.90380220,9.78102602
34.65420101,14.10176659,8.34579899
39.82854995,27.49922200,3.17145005
41.72066336,21.92976389,1.27933664
35.16834039,27.33264884,7.83165961
31.32983460,17.38886862,11.67016540
37.86709921,34.69236867,5.13290079
37.68782305,18.24293698,5.31217695
31.16535056,22.97849816,11.83464944
35.35965888,20.41135120,7.64034112
41.87310499,39.70056932,1.12689501
39.63719995,23.93284472,3.36280005
34.50181179,27.84048626,8.49818821
33.39819765,11.84342801,9.60180235
38.54872809,27.22692192,4.45127191
38.74897111,25.65693308,4.25102889
32.89784472,28.85043731,10.10215528
34.20187302,15.28088965,8.79812698
40.06537354,31.37831369,2.93462646
40.92326259,18.86187744,2.07673741
36.43773610,25.63598554,6.56226390
32.03698164,14.45134660,10.96301836
36.51608207,31.70717908,6.48391793
37.13554831,20.27557530,5.86445169
31.97612202,26.45756450,11.02387798
35.81663344,13.11666014,7.18336656
40.98575880,30.81681433,2.01424120
40.47132831,22.17814863,2.52867169
33.92481638,24.59398573,9.07518362
32.49293907,18.68592366,10.50706093
39.02497879,35.69837118,3.97502121
37.92742611,17.00104595,5.07257389
33.46091416,21.49592298,9.53908584
35.12139343,18.70136488,7.87860657
39.57620395,33.63498228,3.42379605
41.46797904,27.24470754,1.53202096
35.63586587,32.75304982,7.36413413
31.57144171,11.48862338,11.42855829
37.41065101,29.85726059,5.58934899
37.50845510,16.07396716,5.49154490
31.64549943,20.19891261,11.35450057
35.54040631,19.95537121,7.45959369
41.39157663,34.60514974,1.60842337
39.50214353,24.43250519,3.49785647
35.02358663,32.97684545,7.97641337
33.53731911,13.97142317,9.46268089
38.02288821,29.96279195,4.97711179
38.92942482,21.22408386,4.07057518
32.41661010,27.73320374,10.58338990
34.02271489,11.84130366,8.97728511
40.54531260,29.86809763,2.45468740
41.06209031,22.26172163,1.93790969
35.91218996,27.09875984,7.08781004
31.90213503,18.93167264,11.09786497
37.03764710,32.86418950,5.96235290
36.58973467,22.99086794,6.41026533
32.13521723,28.60492978,10.86478277
36.36106758,18.27635736,6.63893242
40.82804308,31.29449423,2.17195692
39.96714065,17.06066837,3.03285935
34.12822312,24.16126366,8.87177688
32.99306169,15.92562813,10.00693831
38.82563709,33.50874387,4.17436291
38.47198614,18.18045336,4.52801386
33.30307255,25.95265602,9.69692745
34.57553783,20.14451284,8.42446217
39.73534112,37.05581903,3.26465888
41.96822755,25.75540393,1.03177245
35.43639829,29.29375738,7.56360171
31.06721209,10.34771671,11.93278791
37.61409971,25.44672826,5.38590029
37.77188093,22.56143243,5.22811907
31.25316994,24.10304715,11.74683006
35.26657459,14.19577816,7.73342541
41.79431195,29.97313414,1.20568805
39.90521715,20.62098586,3.09478285
34.74942184,26.39677022,8.25057816
33.14532269,18.36824408,9.85467731
38.28597572,35.95757427,4.71402428
38.66648221,16.76737024,4.33351779
32.80845638,21.83932317,10.19154362
34.29673610,16.88330775,8.70326390
40.14238780,35.17667655,2.85761220
40.65949859,28.06298569,2.34050141
36.18587285,31.64808474,6.81412715
32.29431962,13.85828708,10.70568038
36.77437142,27.58699745,6.22562858
36.88521665,19.09241873,6.11478335
31.71082642,21.89497237,11.28917358
36.07666420,22.76009704,6.92333580
41.24135537,37.41914999,1.75864463
40.38078602,23.67768891,2.61921398
33.84348142,28.15264465,9.15651858
32.56900920,10.03648609,10.43099080
39.12078600,28.78949572,3.87921400
38.17665168,24.10931852,4.82334832
33.72731584,30.67320308,9.27268416
34.86046639,14.94351990,8.13953361
39.32150365,31.60739090,3.67849635
41.55472839,21.12779243,1.44527161
35.72099378,23.27196175,7.27900622
31.49178846,15.56062980,11.50821154
37.31842694,30.88323099,5.68157306
37.29540797,18.24610182,5.70459203
31.47249949,22.90352103,11.52750051
35.65409339,22.60836942,7.34590661
41.49206155,37.40860649,1.50793845
39.25619846,21.79859331,3.74380154
34.79620435,29.86954792,8.20379565
33.70538854,11.59803730,9.29461146
38.15627105,27.39025520,4.84372895
39.14002244,24.32004255,3.85997756
32.59205955,30.30142747,10.40794045
33.90611671,14.41492159,9.09388329
40.44773878,32.29691899,2.55226122
41.30558586,19.62280136,1.69441414
36.14202176,24.93796403,6.85797824
31.73115451,16.07278039,11.26884549
36.90717535,30.21011010,6.09282465
36.84044240,20.53817731,6.15955760
32.35649407,26.28727256,10.64350593
36.20971990,15.24761504,6.79028010
40.67928126,28.76028621,2.32071874
40.16480881,19.96391910,2.83519119
34.31794481,26.89290721,8.68205519
32.87326917,18.68605532,10.12673083
38.72991485,35.80081478,4.27008515
38.22385380,15.40610202,4.77614620
33.07922031,23.03828070,9.92077969
34.72967072,17.90540738,8.27032928
39.88131773,34.31676909,3.11868227
41.77313478,28.08418574,1.22686522
35.24410120,31.78915579,7.75589880
31.18978983,12.86054749,11.81021017
37.70703675,28.42250513,5.29296325
37.54794480,24.86655634,5.45205520
31.00512157,26.54772203,11.99487843
35.41263516,16.73727787,7.58736484
41.94836095,33.01505136,1.05163905
39.71283618,17.89739818,3.28716382
34.55441304,23.50609293,8.44558696
33.23834369,16.06303841,9.76165631
38.40846957,33.18989553,4.59153043
38.88767509,19.68904033,4.11232491
33.05924799,24.62676856,9.94075201
34.14805816,19.60974355,8.85194184
39.99095616,37.40776934,3.00904384
40.84913631,25.55445309,2.15086369
36.38362489,29.31196803,6.61637511
32.19868126,10.89048274,10.80131874
36.65449493,25.08674068,6.34550507
37.06091784,16.38047857,5.93908216
31.92117223,19.70962276,11.07882777
35.97883857,19.96913353,7.02116143
41.12500893,34.77412746,1.87499107
40.61086955,26.79824137,2.38913045
34.08672516,30.79392825,8.91327484
32.43828564,12.60108713,10.56171436
38.95005722,31.15042832,4.04994278
38.00390355,21.55358876,4.99609645
33.51401698,27.58513690,9.48598302
34.96069957,12.50728362,8.03930043
39.43544254,29.02055875,3.56455746
41.32759791,23.28065577,1.67240209
35.47479699,25.89834807,7.52520301
31.62491957,18.22788345,11.37508043
37.48674817,33.74949819,5.51325183
37.39152989,20.09617042,5.60847011
31.54825490,26.45420835,11.45174510
35.57303118,13.63785906,7.42696882
41.40124650,30.47841484,1.59875350
39.51210975,20.95830123,3.48789025
35.05592040,25.99655378,7.94407960
33.44036569,20.87956497,9.55963431
37.90566665,33.32188992,5.09433335
39.04819700,17.85932669,3.95180300
32.51200766,20.81918017,10.48799234
33.99160129,18.81720794,9.00839871
40.53413145,33.33772214,2.46586855
41.05128420,26.39196655,1.94871580
35.88069608,33.42429229,7.11930392
31.99791287,12.67795437,11.00208713
37.15604425,28.84938626,5.84395575
36.57808867,16.53312482,6.42191133
32.10322047,24.50685366,10.89677953
36.45768662,22.43633207,6.54231338
40.94694179,37.85708681,2.05305821
40.08641441,24.28358103,2.91358559
34.22446188,27.67116702,8.77553812
32.96144521,12.48819769,10.03855479
38.81361606,26.40061414,4.18638394
38.48245787,25.29392309,4.51754213
33.33624358,29.39628726,9.66375642
34.47808021,16.63931870,8.52191979
39.61728098,29.83716415,3.38271902
41.85046376,19.18962038,1.14953624
35.33864956,25.12544318,7.66135044
31.10067423,14.44389368,11.89932577
37.62427509,31.89739319,5.37572491
37.80484084,15.49507929,5.19515916
31.26384754,20.70470646,11.73615246
35.14864164,17.48958721,7.85135836
41.69673238,36.97727087,1.30326762
39.80725731,26.96479726,3.19274269
34.63186392,30.34064537,8.36813608
33.15562526,14.30926295,9.84437474
38.31931591,29.54161299,4.68068409
38.63436088,23.17766107,4.36563912
32.79694019,25.89244443,10.20305981
34.41584331,12.93505383,8.58415669
40.23879310,28.82826643,2.76120690
40.75561278,21.06170948,2.24438722
36.30527642,28.36295613,6.69472358
32.28250709,17.25885737,10.71749291
36.74254120,34.66008783,6.25745880
36.98082796,22.66755391,6.01917204
31.82939010,29.02183562,11.17060990
