# StochasticInstanton sample grid
# generated: 2026-06-24T10:52:41Z
# method: sobol
# seed: 42
# n_requested: 512
# n_samples_generated: 512
# delta_nstar_range: [0.1, 1.0]
# delta_N_range: [0.05, 3.0]
# N_final: derived: N_final = 33.0 - ΔN - delta_Nstar  (N_final_min=5.0)
# K (= N_final + ΔN + delta_Nstar): 33.0
# total_rows: 512
N_init,N_final,delta_Nstar
32.20711617,29.27986981,0.79288383
32.57156762,31.34125496,0.42843238
32.65191914,30.93129506,0.34808086
32.11627270,31.89076478,0.88372730
32.25221298,29.69549826,0.74778702
32.78662642,31.92662050,0.21337358
32.82893590,30.16020276,0.17106410
32.40677828,30.92200598,0.59322172
32.07420740,30.06299663,0.92579260
32.49710966,31.82540364,0.50289034
32.46389430,30.53665227,0.53610570
32.09687480,31.34201250,0.90312520
32.43990781,29.67497716,0.56009219
32.80635434,31.41553111,0.19364566
32.73594366,30.27388335,0.26405634
32.25719325,31.30171487,0.74280675
32.16708936,30.36405937,0.83291064
32.64680499,32.50594585,0.35319501
32.60471346,29.77221928,0.39528654
32.18451659,30.85882923,0.81548341
32.29118193,30.12055392,0.70881807
32.71255678,32.20423448,0.28744322
32.89527478,31.33788478,0.10472522
32.36158919,31.97680382,0.63841081
32.00160933,29.60378490,0.99839067
32.53449546,31.51091331,0.46550454
32.55015397,30.85770743,0.44984603
32.01407670,31.76507092,0.98592330
32.34692282,29.99267760,0.65307718
32.88181525,31.81537685,0.11818475
32.72722571,29.75897161,0.27277429
32.30463716,31.11398100,0.69536284
32.16886237,30.04106526,0.83113763
32.59224351,32.04036167,0.40775649
32.63125887,30.03344726,0.36874113
32.15451132,31.33407240,0.84548868
32.27196684,30.51177637,0.72803316
32.74929423,32.56488381,0.25070577
32.79157646,30.72927525,0.20842354
32.42655981,31.80747411,0.57344019
32.11241834,29.39106426,0.88758166
32.47647664,31.04279416,0.52352336
32.48189228,29.67739519,0.51810772
32.06129892,30.71157313,0.93870108
32.42100342,30.45266454,0.57899658
32.84283665,32.12754140,0.15716335
32.77239871,30.91674783,0.22760129
32.23831653,32.14854725,0.76168347
32.13148580,29.61833501,0.86851420
32.66483022,31.76197212,0.33516978
32.58667596,30.36351760,0.41332404
32.22013200,31.76299047,0.77986800
32.31007082,29.42639666,0.68992918
32.67608997,31.40293375,0.32391003
32.85878029,30.42129853,0.14121971
32.38050533,31.39793008,0.61949467
32.03719750,30.43879980,0.96280250
32.51648564,32.17135681,0.48351436
32.51822137,29.88284883,0.48177863
32.03903317,30.51864965,0.96096683
32.38569403,30.38632748,0.61430597
32.86408267,32.18134279,0.13591733
32.68117563,30.92702215,0.31882437
32.31547625,32.12574836,0.68452375
32.22175095,29.65302321,0.77824905
32.58862841,31.73982514,0.41137159
32.66299196,30.54141277,0.33700804
32.12975435,31.57237551,0.87024565
32.23300986,29.29402056,0.76699014
32.76721258,31.54801254,0.23278742
32.83742693,30.56934277,0.16257307
32.41592033,31.26259995,0.58407967
32.05934388,30.43001153,0.94065612
32.48027761,32.16743672,0.51972239
32.47121847,30.92512119,0.52878153
32.10707386,31.71036554,0.89292614
32.42489365,30.06275917,0.57510635
32.78978279,31.73258116,0.21021721
32.74771728,29.90409918,0.25228272
32.27008396,30.95615075,0.72991604
32.14938355,29.94323438,0.85061645
32.62578397,32.15091233,0.37421603
32.59759057,30.12431632,0.40240943
32.17411625,31.23066211,0.82588375
32.30643513,30.46761391,0.69356487
32.72888930,32.62157085,0.27111070
32.88370243,30.96748303,0.11629757
32.34849720,31.58180198,0.65150280
32.01955418,29.29022346,0.98044582
32.55527745,31.13110482,0.44472255
32.53973304,30.48774546,0.46026696
32.00697442,31.37532428,0.99302558
32.36327594,29.67681288,0.63672406
32.89704785,31.42928457,0.10295215
32.71411313,30.10581908,0.28588687
32.29308541,31.48537973,0.70691459
32.18966495,30.39441467,0.81033505
32.61016776,32.46000696,0.38983224
32.64143733,29.66279082,0.35856267
32.16185607,30.98366307,0.83814393
32.25541588,30.09282903,0.74458412
32.73425947,32.21653721,0.26574053
32.80444657,31.12258375,0.19555343
32.43835403,32.17669378,0.56164597
32.09141792,29.77215373,0.90858208
32.45875023,31.35796093,0.54124977
32.49538080,30.09223871,0.50461920
32.07236486,31.05481987,0.92763514
32.40158271,30.81582818,0.59841729
32.82364039,32.46793906,0.17635961
32.78154763,30.52421839,0.21845237
32.24680069,31.82446010,0.75319931
32.11464688,29.21849835,0.88535312
32.64997355,31.38722104,0.35002645
32.57341274,30.68350095,0.42658726
32.20884075,32.15414250,0.79115925
32.32970654,29.80381130,0.67029346
32.69507123,31.80270687,0.30492877
32.84985668,30.07942920,0.15014332
32.37179586,30.98719037,0.62820414
32.05425143,30.09846569,0.94574857
32.53112729,31.80552961,0.46887271
32.52507510,30.74690089,0.47492490
32.04624176,31.87837149,0.95375824
32.37804074,29.78668768,0.62195926
32.85767365,32.03221345,0.14232635
32.70308068,29.99975430,0.29691932
32.33575851,30.88548701,0.66424149
32.20102399,30.13221816,0.79897601
32.56716807,31.95314480,0.43283193
32.65622615,30.31996538,0.34377385
32.12245784,31.03947719,0.87754216
32.24074077,30.54183639,0.75925923
32.77354397,32.52955736,0.22645603
32.81582963,30.67000693,0.18417037
32.39533031,31.86003680,0.60466969
32.08036830,29.11862093,0.91963170
32.50144049,31.30572120,0.49855951
32.45071943,29.58363008,0.54928057
32.08538558,30.79420024,0.91461442
32.44613722,30.21791221,0.55386278
32.81072653,32.36008821,0.18927347
32.74029203,31.12534996,0.25970797
32.26344690,31.93630041,0.73655310
32.15557590,29.72311120,0.84442410
32.63365393,31.64461873,0.36634607
32.61795695,30.63303115,0.38204305
32.19593719,31.49867175,0.80406281
32.28504860,29.48561606,0.71495140
32.70808851,31.35186023,0.29191149
32.89077540,30.39416828,0.10922460
32.35548654,31.43464822,0.64451346
32.01299925,30.15233060,0.98700075
32.54777006,32.46446285,0.45222994
32.56155751,30.02138505,0.43844249
32.02733768,31.14934731,0.97266232
32.34246475,30.61682149,0.65753525
32.87567130,32.65662123,0.12432870
32.72110601,30.69330691,0.27889399
32.30015527,31.64647484,0.69984473
32.18214716,29.51847715,0.81785284
32.60362281,31.11234378,0.39637719
32.61975924,30.96195250,0.38024076
32.14134642,31.85779320,0.85865358
32.27635630,29.97966274,0.72364370
32.75550679,31.63142911,0.24449321
32.79781970,29.88716237,0.20218030
32.43091816,31.18257779,0.56908184
32.09928456,30.00608231,0.90071544
32.46494633,31.87856216,0.53505367
32.48809427,30.29943644,0.51190573
32.06558865,31.57385327,0.93441135
32.40791099,29.58191932,0.59208901
32.83137485,31.50062295,0.16862515
32.76096760,30.38112339,0.23903240
32.22519299,31.18506717,0.77480701
32.13580665,30.57195459,0.86419335
32.67100152,32.29123392,0.32899848
32.58062508,29.83372354,0.41937492
32.21569115,30.80828310,0.78430885
32.32328690,30.38954166,0.67671310
32.68742813,31.93763248,0.31257187
32.87014269,31.04913037,0.12985731
32.39369759,32.26938281,0.60630241
32.03278046,29.57718011,0.96721954
32.51041051,31.54991508,0.48958949
