# StochasticInstanton sample grid
# generated: 2026-06-24T10:52:40Z
# method: sobol
# seed: 42
# n_requested: 512
# n_samples_generated: 512
# delta_nstar_range: [0.1, 1.0]
# delta_N_range: [0.05, 3.0]
# N_final: derived: N_final = 23.0 - ΔN - delta_Nstar  (N_final_min=5.0)
# K (= N_final + ΔN + delta_Nstar): 23.0
# total_rows: 512
N_init,N_final,delta_Nstar
22.37637695,21.54346063,0.62362305
22.04792444,20.27787838,0.95207556
22.52685225,22.35580209,0.47314775
22.53291216,20.57175094,0.46708784
22.05592809,21.33633366,0.94407191
22.37012434,19.59301596,0.62987566
22.84806666,21.46806895,0.15193334
22.69328463,20.17291274,0.30671537
22.32803157,21.42952241,0.67196843
22.21052086,20.32752788,0.78947914
22.57519419,22.51565657,0.42480581
22.64829431,19.76031631,0.35170569
22.11286630,20.84688589,0.88713370
22.24858642,19.99515148,0.75141358
22.78322172,22.35346704,0.21677828
22.82531106,21.23125783,0.17468894
22.40337188,22.05102029,0.59662812
22.07058084,19.66332624,0.92941916
22.49370497,21.48378595,0.50629503
22.46048963,20.14799353,0.53951037
22.09324825,20.98793834,0.90675175
22.43650139,20.75992125,0.56349861
22.80272948,22.53497319,0.19727052
22.73253899,20.56295179,0.26746101
22.25356670,21.74060227,0.74643330
22.16368294,19.17961150,0.83631706
22.64318013,21.47123034,0.35681987
22.60834000,20.80927706,0.39166000
22.18792126,22.04525618,0.81207874
22.29480680,19.67824371,0.70519320
22.71596321,21.91138690,0.28403679
22.89890132,20.21646350,0.10109868
22.36499386,20.88951734,0.63500614
22.00523420,19.96163822,0.99476580
22.53790189,21.90299489,0.46209811
22.55355865,19.82754022,0.44644135
22.01770326,20.58508439,0.98229674
22.35032924,20.44178839,0.64967076
22.88544010,22.11475492,0.11455990
22.73063039,20.88873513,0.26936961
22.30826372,22.20915958,0.69173628
22.17226878,19.69146420,0.82773122
22.59586836,21.65626227,0.40413164
22.62763231,20.41520419,0.37236769
22.15110663,21.68169488,0.84889337
22.26834199,19.42002044,0.73165801
22.74588782,21.43889998,0.25411218
22.78794990,20.43187582,0.21205010
22.42315513,21.36070585,0.57684487
22.10879349,20.56727112,0.89120651
22.47307023,22.06953874,0.52692977
22.47848589,20.84156217,0.52151411
22.05767409,21.74891033,0.94232591
22.41759871,20.14610946,0.58240129
22.83921007,21.69424313,0.16078993
22.76899233,19.83745181,0.23100767
22.23469171,21.01156207,0.76530829
22.12808109,20.00967436,0.87191891
22.66120363,22.09570890,0.33879637
22.59030078,20.02635810,0.40969922
22.22353839,21.36787138,0.77646161
22.31369740,20.56572437,0.68630260
22.67949468,22.48420840,0.32050532
22.86240512,20.85837640,0.13759488
22.38391172,21.70790774,0.61608828
22.04082408,19.39948402,0.95917592
22.51989035,21.00484736,0.48010965
22.51481499,20.91035795,0.48518501
22.03540834,21.69553103,0.96459166
22.38228932,19.94023371,0.61771068
22.86045609,21.88470787,0.13954391
22.67776924,19.80036384,0.32223076
22.31185142,21.03322794,0.68814858
22.21834624,19.99988114,0.78165376
22.58500183,22.12090755,0.41499817
22.66661679,20.15654742,0.33338321
22.13316074,21.22209853,0.86683926
22.23663644,20.38852326,0.76336356
22.77061729,22.67701015,0.22938271
22.84105175,20.86939672,0.15894825
22.41932672,21.71247665,0.58067328
22.06297046,19.25079096,0.93702954
22.48368232,21.13794543,0.51631768
22.47462315,19.75793580,0.52537685
22.11070041,20.67028379,0.88929959
22.42830006,20.37197094,0.57169994
22.79340764,22.16898317,0.20659236
22.75112196,20.98613974,0.24887804
22.27371051,22.09615433,0.72628949
22.15278996,19.54879123,0.84721004
22.62940882,21.81451880,0.37059118
22.59396402,20.45872763,0.40603598
22.17071157,21.62276601,0.82928843
22.30281028,19.33139322,0.69718972
22.72548289,21.54294929,0.27451711
22.88007587,20.53342027,0.11992413
22.34509252,21.27457243,0.65490748
22.01592933,20.32688612,0.98407067
22.55187103,22.29450724,0.44812897
22.53632837,20.14680371,0.46367163
22.00334788,20.97641985,0.99665212
22.35986952,20.80659308,0.64013048
22.89342299,22.50101551,0.10657701
22.71070846,20.53189972,0.28929154
22.28945887,21.78435707,0.71054113
22.18625853,19.34985985,0.81374147
22.60654289,21.28826224,0.39345711
22.64506387,20.83651791,0.35493613
22.16526074,22.03055659,0.83473926
22.25904074,19.79006901,0.74095926
22.73766589,21.78703708,0.26233411
22.80807311,20.04851407,0.19192689
22.44175870,21.04493116,0.55824130
22.09504278,20.17447779,0.90495722
22.46215665,21.70268551,0.53784335
22.49878719,20.48355574,0.50121281
22.07598970,21.41199867,0.92401030
22.40498740,19.72786723,0.59501260
22.82726696,21.34575328,0.17273304
22.78495403,20.23204530,0.21504597
22.25042553,21.38291439,0.74957447
22.11805157,20.40568985,0.88194843
22.65360012,22.42495333,0.34639988
22.56978790,19.64955140,0.43021210
22.20543435,20.97037055,0.79456565
22.32607997,20.24337458,0.67392003
22.69166654,22.09254121,0.30833346
22.84623184,21.19819540,0.15376816
22.36838946,22.07136855,0.63161054
22.05062486,19.74362558,0.94937514
22.52772260,21.41619494,0.47227740
22.52145025,19.66806733,0.47854975
22.04283534,20.74235318,0.95716466
22.37441419,20.17857615,0.62558581
22.85426897,22.36683056,0.14573103
22.69945583,21.16295439,0.30054417
22.33235210,21.92236172,0.66764790
22.19739743,19.82478285,0.80260257
22.56376339,21.51929751,0.43623661
22.65963257,20.75615520,0.34036743
22.12608269,21.34889114,0.87391731
22.24414546,19.50153905,0.75585454
22.77717053,21.36257761,0.22282947
22.81923605,20.33341124,0.18076395
22.39895516,21.46580586,0.60104484
22.08377299,20.25841893,0.91622701
22.50506705,22.38797741,0.49493295
22.45434601,20.71283328,0.54565399
22.08879029,21.88848730,0.91120971
22.44976204,19.86783738,0.55023796
22.81413292,21.97501064,0.18586708
22.74391861,20.09607429,0.25608139
22.26685161,20.75687421,0.73314839
22.15920072,20.17320006,0.84079928
22.63706032,21.94447048,0.36293968
22.61455224,20.33660198,0.38544776
22.19231061,21.05236249,0.80768939
22.28164222,20.66269978,0.71835778
22.70446369,22.37915731,0.29553631
22.88737069,20.77546611,0.11262931
22.35185996,21.78130034,0.64814004
22.00959287,19.06002218,0.99040713
22.54414524,21.33760218,0.45585476
22.55793095,20.31100238,0.44206905
22.02393298,21.58911481,0.97606702
22.33883991,19.43283597,0.66116009
22.87226490,21.62287247,0.12773510
22.71747944,20.30376806,0.28252056
22.29675057,21.29185178,0.70324943
22.17852232,20.60245459,0.82147768
22.60021641,22.23132361,0.39978359
22.62316394,19.83954988,0.37683606
22.14497298,20.77003665,0.85502702
22.27976270,20.33662813,0.72023730
22.75913163,22.02294711,0.24086837
22.80122440,20.92469032,0.19877560
22.43454473,22.36998618,0.56545527
22.10269096,19.56433568,0.89730904
22.46857117,21.58660251,0.53142883
22.49171913,19.87013722,0.50828087
22.06899508,21.27087979,0.93100492
22.41153753,20.62901719,0.58846247
22.83477952,22.67413316,0.16522048
22.76459246,20.72606137,0.23540754
22.22859942,21.58719026,0.77140058
22.13943319,19.44040881,0.86056681
22.67440619,21.21695984,0.32559381
22.57721865,20.90565523,0.42278135
22.21206629,21.93784969,0.78793371
22.31988223,19.99084140,0.68011777
22.68380159,21.59647366,0.31619841
22.86673627,19.87759924,0.13326373
22.39007272,21.22462720,0.60992728
22.02937579,19.87637446,0.97062421
22.50678397,21.97579148,0.49321603
22.50844861,20.35232348,0.49155139
22.03117266,21.50843229,0.96882734
22.38829473,19.39166765,0.61170527
22.86505274,21.70340305,0.13494726
22.68211459,20.35634754,0.31788541
22.31810763,21.22238252,0.68189237
22.21385976,20.55002640,0.78614024
22.57888676,22.30063924,0.42111324
22.67261361,19.97969094,0.32738639
22.13776598,20.67502011,0.86223402
22.23028551,20.19628062,0.76971449
22.76636615,22.11817200,0.23363385
22.83655669,21.04780997,0.16344331
22.41322023,22.25799313,0.58677977
22.06733125,19.44100845,0.93266875
22.48992307,21.69880256,0.51007693
22.47041694,19.93945892,0.52958306
22.10441490,21.21855762,0.89558510
22.43281220,20.55948909,0.56718780
22.79938722,22.72666372,0.20061278
22.75729789,20.80653168,0.24270211
22.27802676,21.54597158,0.72197324
22.14670035,19.35973097,0.85329965
22.62500627,21.25838557,0.37499373
22.59848818,21.01779573,0.40151182
22.17667913,21.81447283,0.82332087
22.29858519,19.87885372,0.70141481
22.71921626,21.71969862,0.28078374
22.87399827,19.97282811,0.12600173
22.34067795,21.08438363,0.65932205
22.02208637,19.78129693,0.97791363
22.55620616,22.11588147,0.44379384
22.54230632,19.59829961,0.45769368
22.00786204,20.79512161,0.99213796
22.35358563,20.24855046,0.64641437
22.88921475,22.31385322,0.11078525
22.70630428,21.08203823,0.29369572
22.28337128,21.96402683,0.71662872
22.19057639,19.90590707,0.80942361
22.61271680,21.47742517,0.38728320
22.63879543,20.64444700,0.36120457
22.16103706,21.47183547,0.83896294
22.26501011,19.61309426,0.73498989
22.74218864,21.23978570,0.25781136
22.81240642,20.23861449,0.18759358
22.44791715,21.60561674,0.55208285
22.09063002,20.35306381,0.90936998
22.45607765,22.24832030,0.54392235
22.50338180,20.67106554,0.49661820
22.08199670,21.96961618,0.91800330
22.40075377,19.90945216,0.59924623
22.82089898,21.89403422,0.17910102
22.77883691,20.04304800,0.22116309
22.24594064,20.82678965,0.75405936
22.12430983,20.22607453,0.87569017
22.65794387,21.87470885,0.34205613
22.56553539,20.19689383,0.43446461
22.19908526,21.14694642,0.80091474
22.33068659,20.80261456,0.66931341
22.69766152,22.28436452,0.30233848
22.85247122,20.65277954,0.14752878
22.37275210,21.89286094,0.62724790
22.04451975,19.18291686,0.95548025
22.52322569,21.22583440,0.47677431
22.52950576,20.22779092,0.47049424
22.05230325,20.93468413,0.94769675
22.36671965,20.72545305,0.63328035
22.84444009,22.54290313,0.15555991
22.68987823,20.60173841,0.31012177
22.32440673,21.73151795,0.67559327
22.20711617,19.27986981,0.79288383
22.57156762,21.34125496,0.42843238
22.65191914,20.93129506,0.34808086
22.11627270,21.89076478,0.88372730
22.25221298,19.69549826,0.74778702
22.78662642,21.92662050,0.21337358
22.82893590,20.16020276,0.17106410
22.40677828,20.92200598,0.59322172
22.07420740,20.06299663,0.92579260
22.49710966,21.82540364,0.50289034
22.46389430,20.53665227,0.53610570
22.09687480,21.34201250,0.90312520
22.43990781,19.67497716,0.56009219
22.80635434,21.41553111,0.19364566
22.73594366,20.27388335,0.26405634
22.25719325,21.30171487,0.74280675
22.16708936,20.36405937,0.83291064
22.64680499,22.50594585,0.35319501
22.60471346,19.77221928,0.39528654
22.18451659,20.85882923,0.81548341
22.29118193,20.12055392,0.70881807
22.71255678,22.20423448,0.28744322
22.89527478,21.33788478,0.10472522
22.36158919,21.97680382,0.63841081
22.00160933,19.60378490,0.99839067
22.53449546,21.51091331,0.46550454
22.55015397,20.85770743,0.44984603
22.01407670,21.76507092,0.98592330
22.34692282,19.99267760,0.65307718
22.88181525,21.81537685,0.11818475
22.72722571,19.75897161,0.27277429
22.30463716,21.11398100,0.69536284
22.16886237,20.04106526,0.83113763
22.59224351,22.04036167,0.40775649
22.63125887,20.03344726,0.36874113
22.15451132,21.33407240,0.84548868
22.27196684,20.51177637,0.72803316
22.74929423,22.56488381,0.25070577
22.79157646,20.72927525,0.20842354
22.42655981,21.80747411,0.57344019
22.11241834,19.39106426,0.88758166
22.47647664,21.04279416,0.52352336
22.48189228,19.67739519,0.51810772
22.06129892,20.71157313,0.93870108
22.42100342,20.45266454,0.57899658
22.84283665,22.12754140,0.15716335
22.77239871,20.91674783,0.22760129
22.23831653,22.14854725,0.76168347
22.13148580,19.61833501,0.86851420
22.66483022,21.76197212,0.33516978
22.58667596,20.36351760,0.41332404
22.22013200,21.76299047,0.77986800
22.31007082,19.42639666,0.68992918
22.67608997,21.40293375,0.32391003
22.85878029,20.42129853,0.14121971
22.38050533,21.39793008,0.61949467
22.03719750,20.43879980,0.96280250
22.51648564,22.17135681,0.48351436
22.51822137,19.88284883,0.48177863
22.03903317,20.51864965,0.96096683
22.38569403,20.38632748,0.61430597
22.86408267,22.18134279,0.13591733
22.68117563,20.92702215,0.31882437
22.31547625,22.12574836,0.68452375
22.22175095,19.65302321,0.77824905
22.58862841,21.73982514,0.41137159
22.66299196,20.54141277,0.33700804
22.12975435,21.57237551,0.87024565
22.23300986,19.29402056,0.76699014
22.76721258,21.54801254,0.23278742
22.83742693,20.56934277,0.16257307
22.41592033,21.26259995,0.58407967
22.05934388,20.43001153,0.94065612
22.48027761,22.16743672,0.51972239
22.47121847,20.92512119,0.52878153
22.10707386,21.71036554,0.89292614
22.42489365,20.06275917,0.57510635
22.78978279,21.73258116,0.21021721
22.74771728,19.90409918,0.25228272
22.27008396,20.95615075,0.72991604
22.14938355,19.94323438,0.85061645
22.62578397,22.15091233,0.37421603
22.59759057,20.12431632,0.40240943
22.17411625,21.23066211,0.82588375
22.30643513,20.46761391,0.69356487
22.72888930,22.62157085,0.27111070
22.88370243,20.96748303,0.11629757
22.34849720,21.58180198,0.65150280
22.01955418,19.29022346,0.98044582
22.55527745,21.13110482,0.44472255
22.53973304,20.48774546,0.46026696
22.00697442,21.37532428,0.99302558
22.36327594,19.67681288,0.63672406
22.89704785,21.42928457,0.10295215
22.71411313,20.10581908,0.28588687
22.29308541,21.48537973,0.70691459
22.18966495,20.39441467,0.81033505
22.61016776,22.46000696,0.38983224
22.64143733,19.66279082,0.35856267
22.16185607,20.98366307,0.83814393
22.25541588,20.09282903,0.74458412
22.73425947,22.21653721,0.26574053
22.80444657,21.12258375,0.19555343
22.43835403,22.17669378,0.56164597
22.09141792,19.77215373,0.90858208
22.45875023,21.35796093,0.54124977
22.49538080,20.09223871,0.50461920
22.07236486,21.05481987,0.92763514
22.40158271,20.81582818,0.59841729
22.82364039,22.46793906,0.17635961
22.78154763,20.52421839,0.21845237
22.24680069,21.82446010,0.75319931
22.11464688,19.21849835,0.88535312
22.64997355,21.38722104,0.35002645
22.57341274,20.68350095,0.42658726
22.20884075,22.15414250,0.79115925
22.32970654,19.80381130,0.67029346
22.69507123,21.80270687,0.30492877
22.84985668,20.07942920,0.15014332
22.37179586,20.98719037,0.62820414
22.05425143,20.09846569,0.94574857
22.53112729,21.80552961,0.46887271
22.52507510,20.74690089,0.47492490
22.04624176,21.87837149,0.95375824
22.37804074,19.78668768,0.62195926
22.85767365,22.03221345,0.14232635
22.70308068,19.99975430,0.29691932
22.33575851,20.88548701,0.66424149
22.20102399,20.13221816,0.79897601
22.56716807,21.95314480,0.43283193
22.65622615,20.31996538,0.34377385
22.12245784,21.03947719,0.87754216
22.24074077,20.54183639,0.75925923
22.77354397,22.52955736,0.22645603
22.81582963,20.67000693,0.18417037
22.39533031,21.86003680,0.60466969
22.08036830,19.11862093,0.91963170
22.50144049,21.30572120,0.49855951
22.45071943,19.58363008,0.54928057
22.08538558,20.79420024,0.91461442
22.44613722,20.21791221,0.55386278
22.81072653,22.36008821,0.18927347
22.74029203,21.12534996,0.25970797
22.26344690,21.93630041,0.73655310
22.15557590,19.72311120,0.84442410
22.63365393,21.64461873,0.36634607
22.61795695,20.63303115,0.38204305
22.19593719,21.49867175,0.80406281
22.28504860,19.48561606,0.71495140
22.70808851,21.35186023,0.29191149
22.89077540,20.39416828,0.10922460
22.35548654,21.43464822,0.64451346
22.01299925,20.15233060,0.98700075
22.54777006,22.46446285,0.45222994
22.56155751,20.02138505,0.43844249
22.02733768,21.14934731,0.97266232
22.34246475,20.61682149,0.65753525
22.87567130,22.65662123,0.12432870
22.72110601,20.69330691,0.27889399
22.30015527,21.64647484,0.69984473
22.18214716,19.51847715,0.81785284
22.60362281,21.11234378,0.39637719
22.61975924,20.96195250,0.38024076
22.14134642,21.85779320,0.85865358
22.27635630,19.97966274,0.72364370
22.75550679,21.63142911,0.24449321
22.79781970,19.88716237,0.20218030
22.43091816,21.18257779,0.56908184
22.09928456,20.00608231,0.90071544
22.46494633,21.87856216,0.53505367
22.48809427,20.29943644,0.51190573
22.06558865,21.57385327,0.93441135
22.40791099,19.58191932,0.59208901
22.83137485,21.50062295,0.16862515
22.76096760,20.38112339,0.23903240
22.22519299,21.18506717,0.77480701
22.13580665,20.57195459,0.86419335
22.67100152,22.29123392,0.32899848
22.58062508,19.83372354,0.41937492
22.21569115,20.80828310,0.78430885
22.32328690,20.38954166,0.67671310
22.68742813,21.93763248,0.31257187
22.87014269,21.04913037,0.12985731
22.39369759,22.26938281,0.60630241
22.03278046,19.57718011,0.96721954
22.51041051,21.54991508,0.48958949
