# StochasticInstanton sample grid
# generated: 2026-06-22T14:01:58Z
# method: sobol
# seed: 42
# n_requested: 500
# n_samples_generated: 512
# delta_nstar_range: [0.1, 3.0]
# delta_N_range: [0.5, 6.0]
# N_final_values: [16.0, 17.5, 19.0]
# N_init_max: 25.0
# total_rows: 1536
N_init,N_final,delta_Nstar
18.11481521,16.00000000,0.12377633
19.61481521,17.50000000,0.12377633
21.11481521,19.00000000,0.12377633
21.61630110,16.00000000,0.71244500
23.11630110,17.50000000,0.71244500
24.61630110,19.00000000,0.71244500
18.94662738,16.00000000,2.07594403
20.44662738,17.50000000,2.07594403
21.94662738,19.00000000,2.07594403
20.09479197,16.00000000,2.37424052
21.59479197,17.50000000,2.37424052
23.09479197,19.00000000,2.37424052
17.71528319,16.00000000,1.01471419
19.21528319,17.50000000,1.01471419
20.71528319,19.00000000,1.01471419
20.92614850,16.00000000,0.95262990
22.42614850,17.50000000,0.95262990
23.92614850,19.00000000,0.95262990
18.25689472,16.00000000,2.49278846
19.75689472,17.50000000,2.49278846
21.25689472,19.00000000,2.49278846
19.41026224,16.00000000,2.15705466
20.91026224,17.50000000,2.15705466
22.41026224,19.00000000,2.15705466
17.03100556,16.00000000,0.62018326
18.53100556,17.50000000,0.62018326
20.03100556,19.00000000,0.62018326
20.57642482,16.00000000,0.39321670
22.07642482,17.50000000,0.39321670
23.57642482,19.00000000,0.39321670
17.24119737,16.00000000,1.56839705
18.74119737,17.50000000,1.56839705
20.24119737,19.00000000,1.56839705
21.75938720,16.00000000,2.71894607
23.25938720,17.50000000,2.71894607
24.75938720,19.00000000,2.71894607
18.80001043,16.00000000,1.54209646
20.30001043,17.50000000,1.54209646
21.80001043,19.00000000,1.54209646
21.91587089,16.00000000,1.38967206
23.41587089,17.50000000,1.38967206
24.91587089,19.00000000,1.38967206
18.64503101,16.00000000,2.74676462
20.14503101,17.50000000,2.74676462
21.64503101,19.00000000,2.74676462
20.39708927,16.00000000,1.72036786
21.89708927,17.50000000,1.72036786
23.39708927,19.00000000,1.72036786
17.41633041,16.00000000,0.36585169
18.91633041,17.50000000,0.36585169
20.41633041,19.00000000,0.36585169
19.58677328,16.00000000,0.50209447
21.08677328,17.50000000,0.50209447
22.58677328,19.00000000,0.50209447
16.85300081,16.00000000,2.21850082
18.35300081,17.50000000,2.21850082
19.85300081,19.00000000,2.21850082
20.77246316,16.00000000,2.61113167
22.27246316,17.50000000,2.61113167
23.77246316,19.00000000,2.61113167
18.41479314,16.00000000,0.89092928
19.91479314,17.50000000,0.89092928
21.41479314,19.00000000,0.89092928
20.27145381,16.00000000,1.16674309
21.77145381,17.50000000,1.16674309
23.27145381,19.00000000,1.16674309
17.53742925,16.00000000,2.34682297
19.03742925,17.50000000,2.34682297
20.53742925,19.00000000,2.34682297
21.46243088,16.00000000,1.92348367
22.96243088,17.50000000,1.92348367
24.46243088,19.00000000,1.92348367
19.10434091,16.00000000,0.74029398
20.60434091,17.50000000,0.74029398
22.10434091,19.00000000,0.74029398
21.23076647,16.00000000,0.24217209
22.73076647,17.50000000,0.24217209
24.23076647,19.00000000,0.24217209
17.95967449,16.00000000,1.78722983
19.45967449,17.50000000,1.78722983
20.95967449,19.00000000,1.78722983
19.70686553,16.00000000,2.84557682
21.20686553,17.50000000,2.84557682
22.70686553,19.00000000,2.84557682
16.72568673,16.00000000,1.30236498
18.22568673,17.50000000,1.30236498
19.72568673,19.00000000,1.30236498
20.06318193,16.00000000,1.28283860
21.56318193,17.50000000,1.28283860
23.06318193,19.00000000,1.28283860
17.74839640,16.00000000,2.81978726
19.24839640,17.50000000,2.81978726
20.74839640,19.00000000,2.81978726
21.58443936,16.00000000,1.80737712
23.08443936,17.50000000,1.80737712
24.58443936,19.00000000,1.80737712
18.97965674,16.00000000,0.26734077
20.47965674,17.50000000,0.26734077
21.97965674,19.00000000,0.26734077
21.10577809,16.00000000,0.76608286
22.60577809,17.50000000,0.76608286
24.10577809,19.00000000,0.76608286
18.08196623,16.00000000,1.94300939
19.58196623,17.50000000,1.94300939
21.08196623,19.00000000,1.94300939
19.91744453,16.00000000,2.32165500
21.41744453,17.50000000,2.32165500
22.91744453,19.00000000,2.32165500
16.51778200,16.00000000,1.14659651
18.01778200,17.50000000,1.14659651
19.51778200,19.00000000,1.14659651
21.79114542,16.00000000,0.91105168
23.29114542,17.50000000,0.91105168
24.79114542,19.00000000,0.91105168
18.76708211,16.00000000,2.63631971
20.26708211,17.50000000,2.63631971
21.76708211,19.00000000,2.63631971
20.60809904,16.00000000,2.19899933
22.10809904,17.50000000,2.19899933
23.60809904,19.00000000,2.19899933
17.20801721,16.00000000,0.47628556
18.70801721,17.50000000,0.47628556
20.20801721,19.00000000,0.47628556
19.37874332,16.00000000,0.34066436
20.87874332,17.50000000,0.34066436
22.37874332,19.00000000,0.34066436
17.06370635,16.00000000,1.70024618
18.56370635,17.50000000,1.70024618
20.06370635,19.00000000,1.70024618
20.89488144,16.00000000,2.77257286
22.39488144,17.50000000,2.77257286
23.89488144,19.00000000,2.77257286
18.28967953,16.00000000,1.40917288
19.78967953,17.50000000,1.40917288
21.28967953,19.00000000,1.40917288
20.71821308,16.00000000,1.51620007
22.21821308,17.50000000,1.51620007
23.71821308,19.00000000,1.51620007
18.46752696,16.00000000,2.69953340
19.96752696,17.50000000,2.69953340
21.46752696,19.00000000,2.69953340
19.53260703,16.00000000,1.59349553
21.03260703,17.50000000,1.59349553
22.53260703,19.00000000,1.59349553
16.90598631,16.00000000,0.41342723
18.40598631,17.50000000,0.41342723
19.90598631,19.00000000,0.41342723
20.45177275,16.00000000,0.63959660
21.95177275,17.50000000,0.63959660
23.45177275,19.00000000,0.63959660
17.36315403,16.00000000,2.18295173
18.86315403,17.50000000,2.18295173
20.36315403,19.00000000,2.18295173
21.97030267,16.00000000,2.47257721
23.47030267,17.50000000,2.47257721
24.97030267,19.00000000,2.47257721
18.59177078,16.00000000,0.92753070
20.09177078,17.50000000,0.92753070
21.59177078,19.00000000,0.92753070
19.76096482,16.00000000,1.03979332
21.26096482,17.50000000,1.03979332
22.76096482,19.00000000,1.03979332
16.67276539,16.00000000,2.39447595
18.17276539,17.50000000,2.39447595
19.67276539,19.00000000,2.39447595
21.28511762,16.00000000,2.05006699
22.78511762,17.50000000,2.05006699
24.28511762,19.00000000,2.05006699
17.90683717,16.00000000,0.69300745
19.40683717,17.50000000,0.69300745
20.90683717,19.00000000,0.69300745
21.40793491,16.00000000,0.10354019
22.90793491,17.50000000,0.10354019
24.40793491,19.00000000,0.10354019
19.15766808,16.00000000,1.82390869
20.65766808,17.50000000,1.82390869
22.15766808,19.00000000,1.82390869
20.21687386,16.00000000,2.98313425
21.71687386,17.50000000,2.98313425
23.21687386,19.00000000,2.98313425
17.59050458,16.00000000,1.26676058
19.09050458,17.50000000,1.26676058
20.59050458,19.00000000,1.26676058
21.48918691,16.00000000,1.21631102
22.98918691,17.50000000,1.21631102
24.48918691,19.00000000,1.21631102
19.07776398,16.00000000,2.94295617
20.57776398,17.50000000,2.94295617
22.07776398,19.00000000,2.94295617
19.96507616,16.00000000,1.87116135
21.46507616,17.50000000,1.87116135
22.96507616,19.00000000,1.87116135
17.84365033,16.00000000,0.14691524
19.34365033,17.50000000,0.14691524
20.84365033,19.00000000,0.14691524
19.84082166,16.00000000,0.64574652
21.34082166,17.50000000,0.64574652
22.84082166,19.00000000,0.64574652
16.59155008,16.00000000,2.00670581
18.09155008,17.50000000,2.00670581
19.59155008,19.00000000,2.00670581
21.03200853,16.00000000,2.44491172
22.53200853,17.50000000,2.44491172
24.03200853,19.00000000,2.44491172
18.15858762,16.00000000,1.07997973
19.65858762,17.50000000,1.07997973
21.15858762,19.00000000,1.07997973
20.53164566,16.00000000,0.97762922
22.03164566,17.50000000,0.97762922
23.53164566,19.00000000,0.97762922
17.28195413,16.00000000,2.51310085
18.78195413,17.50000000,2.51310085
20.28195413,19.00000000,2.51310085
21.71720965,16.00000000,2.13534249
23.21720965,17.50000000,2.13534249
24.71720965,19.00000000,2.13534249
18.84353665,16.00000000,0.59658370
20.34353665,17.50000000,0.59658370
21.84353665,19.00000000,0.59658370
20.79946016,16.00000000,0.46105031
22.29946016,17.50000000,0.46105031
23.79946016,19.00000000,0.46105031
18.38761729,16.00000000,1.63650015
19.88761729,17.50000000,1.63650015
21.38761729,19.00000000,1.63650015
19.28080441,16.00000000,2.64944319
20.78080441,17.50000000,2.64944319
22.28080441,19.00000000,2.64944319
17.15912649,16.00000000,1.47566261
18.65912649,17.50000000,1.47566261
20.15912649,19.00000000,1.47566261
19.45867135,16.00000000,1.45821213
20.95867135,17.50000000,1.45821213
22.45867135,19.00000000,1.45821213
16.98244092,16.00000000,2.81416126
18.48244092,17.50000000,2.81416126
19.98244092,19.00000000,2.81416126
20.64175961,16.00000000,1.65440417
22.14175961,17.50000000,1.65440417
23.64175961,19.00000000,1.65440417
18.54146379,16.00000000,0.29587865
20.04146379,17.50000000,0.29587865
21.54146379,19.00000000,0.29587865
21.87236368,16.00000000,0.52213583
23.37236368,17.50000000,0.52213583
24.87236368,19.00000000,0.52213583
18.68719084,16.00000000,2.24377117
20.18719084,17.50000000,2.24377117
21.68719084,19.00000000,2.24377117
20.35635154,16.00000000,2.58729426
21.85635154,17.50000000,2.58729426
23.35635154,19.00000000,2.58729426
17.46109188,16.00000000,0.86945496
18.96109188,17.50000000,0.86945496
20.46109188,19.00000000,0.86945496
21.18701177,16.00000000,1.09791971
22.68701177,17.50000000,1.09791971
24.18701177,19.00000000,1.09791971
18.00209102,16.00000000,2.27970964
19.50209102,17.50000000,2.27970964
21.00209102,19.00000000,2.27970964
19.66571244,16.00000000,1.98919725
21.16571244,17.50000000,1.98919725
22.66571244,19.00000000,1.98919725
16.77087272,16.00000000,0.81051713
18.27087272,17.50000000,0.81051713
19.77087272,19.00000000,0.81051713
20.14310438,16.00000000,0.22113907
21.64310438,17.50000000,0.22113907
23.14310438,19.00000000,0.22113907
17.66712605,16.00000000,1.76295114
19.16712605,17.50000000,1.76295114
20.66712605,19.00000000,1.76295114
21.33131196,16.00000000,2.86845575
22.83131196,17.50000000,2.86845575
24.33131196,19.00000000,2.86845575
19.23143608,16.00000000,1.32479778
20.73143608,17.50000000,1.32479778
22.23143608,19.00000000,1.32479778
19.39814023,16.00000000,1.34115171
20.89814023,17.50000000,1.34115171
22.39814023,19.00000000,1.34115171
17.04044923,16.00000000,2.88590644
18.54044923,17.50000000,2.88590644
20.04044923,19.00000000,2.88590644
20.95976471,16.00000000,1.76817884
22.45976471,17.50000000,1.76817884
23.95976471,19.00000000,1.76817884
18.22597126,16.00000000,0.22741928
19.72597126,17.50000000,0.22741928
21.22597126,19.00000000,0.22741928
21.77143381,16.00000000,0.81607689
23.27143381,17.50000000,0.81607689
24.77143381,19.00000000,0.81607689
18.79065396,16.00000000,1.99514541
20.29065396,17.50000000,1.99514541
21.79065396,19.00000000,1.99514541
20.54290105,16.00000000,2.29643988
22.04290105,17.50000000,2.29643988
23.54290105,19.00000000,2.29643988
17.27204018,16.00000000,1.11499410
18.77204018,17.50000000,1.11499410
20.27204018,19.00000000,1.11499410
21.08657001,16.00000000,0.85201258
22.58657001,17.50000000,0.85201258
24.08657001,19.00000000,0.85201258
18.10537022,16.00000000,2.57092651
19.60537022,17.50000000,2.57092651
21.10537022,19.00000000,2.57092651
19.85241440,16.00000000,2.23750481
21.35241440,17.50000000,2.23750481
22.85241440,19.00000000,2.23750481
16.58130144,16.00000000,0.51689985
18.08130144,17.50000000,0.51689985
19.58130144,19.00000000,0.51689985
20.08274667,16.00000000,0.28994435
21.58274667,17.50000000,0.28994435
23.08274667,19.00000000,0.28994435
17.72463572,16.00000000,1.64883614
19.22463572,17.50000000,1.64883614
20.72463572,19.00000000,1.64883614
21.64982618,16.00000000,2.79709519
23.14982618,17.50000000,2.79709519
24.64982618,19.00000000,2.79709519
18.91578063,16.00000000,1.44146809
20.41578063,17.50000000,1.44146809
21.91578063,19.00000000,1.44146809
21.47178997,16.00000000,1.47065875
22.97178997,17.50000000,1.47065875
24.47178997,19.00000000,1.47065875
19.09230217,16.00000000,2.64329867
20.59230217,17.50000000,2.64329867
22.09230217,19.00000000,2.64329867
20.24061363,16.00000000,1.61992202
21.74061363,17.50000000,1.61992202
23.24061363,19.00000000,1.61992202
17.57096088,16.00000000,0.44346427
19.07096088,17.50000000,0.44346427
20.57096088,19.00000000,0.44346427
19.69742449,16.00000000,0.57971812
21.19742449,17.50000000,0.57971812
22.69742449,19.00000000,0.57971812
16.73781660,16.00000000,2.11804391
18.23781660,17.50000000,2.11804391
19.73781660,19.00000000,2.11804391
21.26169255,16.00000000,2.50767678
22.76169255,17.50000000,2.50767678
24.26169255,19.00000000,2.50767678
17.92606614,16.00000000,0.97190490
19.42606614,17.50000000,0.97190490
20.92606614,19.00000000,0.97190490
20.38772886,16.00000000,1.08611594
21.88772886,17.50000000,1.08611594
23.38772886,19.00000000,1.08611594
17.42837308,16.00000000,2.44992938
18.92837308,17.50000000,2.44992938
20.42837308,19.00000000,2.44992938
21.94670977,16.00000000,2.02427799
23.44670977,17.50000000,2.02427799
24.94670977,19.00000000,2.02427799
18.61150331,16.00000000,0.66233292
20.11150331,17.50000000,0.66233292
21.61150331,19.00000000,0.66233292
20.78190028,16.00000000,0.16419997
22.28190028,17.50000000,0.16419997
23.78190028,19.00000000,0.16419997
18.40266458,16.00000000,1.88803521
19.90266458,17.50000000,1.88803521
21.40266458,19.00000000,1.88803521
19.55584327,16.00000000,2.94867216
21.05584327,17.50000000,2.94867216
22.55584327,19.00000000,2.94867216
16.88661047,16.00000000,1.22174889
18.38661047,17.50000000,1.22174889
19.88661047,19.00000000,1.22174889
20.86182564,16.00000000,1.27183081
22.36182564,17.50000000,1.27183081
23.86182564,19.00000000,1.27183081
18.32139124,16.00000000,2.98921240
19.82139124,17.50000000,2.98921240
21.32139124,19.00000000,2.98921240
19.30271878,16.00000000,1.84042044
20.80271878,17.50000000,1.84042044
22.30271878,19.00000000,1.84042044
17.13838682,16.00000000,0.12119260
18.63838682,17.50000000,0.12119260
20.13838682,19.00000000,0.12119260
20.46896545,16.00000000,0.70993941
21.96896545,17.50000000,0.70993941
23.46896545,19.00000000,0.70993941
17.34849488,16.00000000,2.06729920
18.84849488,17.50000000,2.06729920
20.34849488,19.00000000,2.06729920
21.69498059,16.00000000,2.39983364
23.19498059,17.50000000,2.39983364
24.69498059,19.00000000,2.39983364
18.86459104,16.00000000,1.04558401
20.36459104,17.50000000,1.04558401
21.86459104,19.00000000,1.04558401
19.77864501,16.00000000,0.92146087
21.27864501,17.50000000,0.92146087
22.77864501,19.00000000,0.92146087
16.65792300,16.00000000,2.46749316
18.15792300,17.50000000,2.46749316
19.65792300,19.00000000,2.46749316
21.00994730,16.00000000,2.16531317
22.50994730,17.50000000,2.16531317
24.00994730,19.00000000,2.16531317
18.17913847,16.00000000,0.62307657
19.67913847,17.50000000,0.62307657
21.17913847,19.00000000,0.62307657
21.55172025,16.00000000,0.39620888
23.05172025,17.50000000,0.39620888
24.55172025,19.00000000,0.39620888
19.01103440,16.00000000,1.57655530
20.51103440,17.50000000,1.57655530
22.01103440,19.00000000,1.57655530
19.98749405,16.00000000,2.69375103
21.48749405,17.50000000,2.69375103
22.98749405,19.00000000,2.69375103
17.82274280,16.00000000,1.51082857
19.32274280,17.50000000,1.51082857
20.82274280,19.00000000,1.51082857
20.16399084,16.00000000,1.39279682
21.66399084,17.50000000,1.39279682
23.16399084,19.00000000,1.39279682
17.64472905,16.00000000,2.75514430
19.14472905,17.50000000,2.75514430
20.64472905,19.00000000,2.75514430
21.39802065,16.00000000,1.69504060
22.89802065,17.50000000,1.69504060
24.39802065,19.00000000,1.69504060
19.16892381,16.00000000,0.33436202
20.66892381,17.50000000,0.33436202
22.16892381,19.00000000,0.33436202
21.16644001,16.00000000,0.47070368
22.66644001,17.50000000,0.47070368
24.16644001,19.00000000,0.47070368
18.02417331,16.00000000,2.19307329
19.52417331,17.50000000,2.19307329
21.02417331,19.00000000,2.19307329
19.59931847,16.00000000,2.61961160
21.09931847,17.50000000,2.61961160
22.59931847,19.00000000,2.61961160
16.83307029,16.00000000,0.89395517
18.33307029,17.50000000,0.89395517
19.83307029,19.00000000,0.89395517
21.85128840,16.00000000,1.16401676
23.35128840,17.50000000,1.16401676
24.85128840,19.00000000,1.16401676
18.70944098,16.00000000,2.33804487
20.20944098,17.50000000,2.33804487
21.70944098,19.00000000,2.33804487
20.28978971,16.00000000,1.94929787
21.78978971,17.50000000,1.94929787
23.28978971,19.00000000,1.94929787
17.52379297,16.00000000,0.77129672
19.02379297,17.50000000,0.77129672
20.52379297,19.00000000,0.77129672
19.47938997,16.00000000,0.27325296
20.97938997,17.50000000,0.27325296
22.47938997,19.00000000,0.27325296
16.96054747,16.00000000,1.81296728
18.46054747,17.50000000,1.81296728
19.96054747,19.00000000,1.81296728
20.70796476,16.00000000,2.83687546
22.20796476,17.50000000,2.83687546
23.70796476,19.00000000,2.83687546
18.47911935,16.00000000,1.29956052
19.97911935,17.50000000,1.29956052
21.47911935,19.00000000,1.29956052
21.72664611,16.00000000,1.31977142
23.22664611,17.50000000,1.31977142
24.72664611,19.00000000,1.31977142
18.83140743,16.00000000,2.86197500
20.33140743,17.50000000,2.86197500
21.83140743,19.00000000,2.86197500
20.50071499,16.00000000,1.79355429
22.00071499,17.50000000,1.79355429
23.50071499,19.00000000,1.79355429
17.31556313,16.00000000,0.24735554
18.81556313,17.50000000,0.24735554
20.31556313,19.00000000,0.24735554
19.27144336,16.00000000,0.74619789
20.77144336,17.50000000,0.74619789
22.27144336,19.00000000,0.74619789
17.17116851,16.00000000,1.92908768
18.67116851,17.50000000,1.92908768
20.17116851,19.00000000,1.92908768
20.83029838,16.00000000,2.36394161
22.33029838,17.50000000,2.36394161
23.83029838,19.00000000,2.36394161
18.35408893,16.00000000,1.18342908
19.85408893,17.50000000,1.18342908
21.35408893,19.00000000,1.18342908
19.95563577,16.00000000,0.87451728
21.45563577,17.50000000,0.87451728
22.95563577,19.00000000,0.87451728
17.85578086,16.00000000,2.59373354
19.35578086,17.50000000,2.59373354
20.85578086,19.00000000,2.59373354
21.52011364,16.00000000,2.21330909
23.02011364,17.50000000,2.21330909
24.52011364,19.00000000,2.21330909
19.04415629,16.00000000,0.49578386
20.54415629,17.50000000,0.49578386
22.04415629,19.00000000,0.49578386
21.04136828,16.00000000,0.36023941
22.54136828,17.50000000,0.36023941
24.04136828,19.00000000,0.36023941
18.14654954,16.00000000,1.71447781
19.64654954,17.50000000,1.71447781
21.14654954,19.00000000,1.71447781
19.80998213,16.00000000,2.73006482
21.30998213,17.50000000,2.73006482
22.80998213,19.00000000,2.73006482
16.62508237,16.00000000,1.37256174
18.12508237,17.50000000,1.37256174
19.62508237,19.00000000,1.37256174
19.65366780,16.00000000,1.53599620
21.15366780,17.50000000,1.53599620
22.65366780,19.00000000,1.53599620
16.78022591,16.00000000,2.71389796
18.28022591,17.50000000,2.71389796
19.78022591,19.00000000,2.71389796
21.22053750,16.00000000,1.55076676
22.72053750,17.50000000,1.55076676
24.22053750,19.00000000,1.55076676
17.97124493,16.00000000,0.37668282
19.47124493,17.50000000,0.37668282
20.97124493,19.00000000,0.37668282
21.34343856,16.00000000,0.60292893
22.84343856,17.50000000,0.60292893
24.34343856,19.00000000,0.60292893
19.22199175,16.00000000,2.14014483
20.72199175,17.50000000,2.14014483
22.22199175,19.00000000,2.14014483
20.10949276,16.00000000,2.48701989
21.60949276,17.50000000,2.48701989
23.10949276,19.00000000,2.48701989
17.69804885,16.00000000,0.94725008
19.19804885,17.50000000,0.94725008
20.69804885,19.00000000,0.94725008
20.65380556,16.00000000,1.01977611
22.15380556,17.50000000,1.01977611
23.65380556,19.00000000,1.01977611
18.53210666,16.00000000,2.38033248
20.03210666,17.50000000,2.38033248
21.53210666,19.00000000,2.38033248
19.42514692,16.00000000,2.09248618
20.92514692,17.50000000,2.09248618
22.42514692,19.00000000,2.09248618
17.01328308,16.00000000,0.73006144
18.51328308,17.50000000,0.73006144
20.01328308,19.00000000,0.73006144
20.34422888,16.00000000,0.14069444
21.84422888,17.50000000,0.14069444
23.34422888,19.00000000,0.14069444
17.47053489,16.00000000,1.86622901
18.97053489,17.50000000,1.86622901
20.47053489,19.00000000,1.86622901
21.90597924,16.00000000,2.96908965
23.40597924,17.50000000,2.96908965
24.90597924,19.00000000,2.96908965
18.65626673,16.00000000,1.24664311
20.15626673,17.50000000,1.24664311
21.65626673,19.00000000,1.24664311
20.59596851,16.00000000,1.20222251
22.09596851,17.50000000,1.20222251
23.59596851,19.00000000,1.20222251
17.21745761,16.00000000,2.92288261
18.71745761,17.50000000,2.92288261
20.21745761,19.00000000,2.92288261
21.82475311,16.00000000,1.90818250
23.32475311,17.50000000,1.90818250
24.82475311,19.00000000,1.90818250
18.73615538,16.00000000,0.18936866
20.23615538,17.50000000,0.18936866
21.73615538,19.00000000,0.18936866
20.90691953,16.00000000,0.68812181
22.40691953,17.50000000,0.68812181
23.90691953,19.00000000,0.68812181
18.28031978,16.00000000,2.04380370
19.78031978,17.50000000,2.04380370
21.28031978,19.00000000,2.04380370
19.34521103,16.00000000,2.42476141
20.84521103,17.50000000,2.42476141
22.34521103,19.00000000,2.42476141
17.09454589,16.00000000,1.06596936
18.59454589,17.50000000,1.06596936
20.09454589,19.00000000,1.06596936
21.59656858,16.00000000,0.99202731
23.09656858,17.50000000,0.99202731
24.59656858,19.00000000,0.99202731
18.97022028,16.00000000,2.53286483
20.47022028,17.50000000,2.53286483
21.97022028,19.00000000,2.53286483
20.02957292,16.00000000,2.09854242
21.52957292,17.50000000,2.09854242
23.02957292,19.00000000,2.09854242
17.77932707,16.00000000,0.55390920
19.27932707,17.50000000,0.55390920
20.77932707,19.00000000,0.55390920
19.90540252,16.00000000,0.41827694
21.40540252,17.50000000,0.41827694
22.90540252,19.00000000,0.41827694
16.52714305,16.00000000,1.59980033
18.02714305,17.50000000,1.59980033
19.52714305,19.00000000,1.59980033
21.13930645,16.00000000,2.66910692
22.63930645,17.50000000,2.66910692
24.13930645,19.00000000,2.66910692
18.05112801,16.00000000,1.49015957
19.55112801,17.50000000,1.49015957
21.05112801,19.00000000,1.49015957
21.29447474,16.00000000,1.41557169
22.79447474,17.50000000,1.41557169
24.29447474,19.00000000,1.41557169
17.89479122,16.00000000,2.77768252
19.39479122,17.50000000,2.77768252
20.89479122,19.00000000,2.77768252
19.73012266,16.00000000,1.67393462
21.23012266,17.50000000,1.67393462
22.73012266,19.00000000,1.67393462
16.70628982,16.00000000,0.31015488
18.20628982,17.50000000,0.31015488
19.70628982,19.00000000,0.31015488
20.20743084,16.00000000,0.53631319
21.70743084,17.50000000,0.53631319
23.20743084,19.00000000,0.53631319
17.60262724,16.00000000,2.26340188
19.10262724,17.50000000,2.26340188
20.60262724,19.00000000,2.26340188
21.43885903,16.00000000,2.55071526
22.93885903,17.50000000,2.55071526
24.43885903,19.00000000,2.55071526
19.12405252,16.00000000,0.82691338
20.62405252,17.50000000,0.82691338
22.12405252,19.00000000,0.82691338
19.52325384,16.00000000,1.14007323
21.02325384,17.50000000,1.14007323
22.52325384,19.00000000,1.14007323
16.91803095,16.00000000,2.31667530
18.41803095,17.50000000,2.31667530
19.91803095,19.00000000,2.31667530
20.74905917,16.00000000,1.96926837
22.24905917,17.50000000,1.96926837
23.74905917,19.00000000,1.96926837
18.43400122,16.00000000,0.79663933
19.93400122,17.50000000,0.79663933
21.43400122,19.00000000,0.79663933
21.97974700,16.00000000,0.20718314
23.47974700,17.50000000,0.20718314
