# StochasticInstanton sample grid
# generated: 2026-06-24T13:47:23Z
# method: sobol
# seed: 42
# n_requested: 1024
# n_samples_generated: 1024
# delta_nstar_range: [1.0, 12.0]
# delta_N_range: [2.0, 23.0]
# N_final: derived: N_final = 53.0 - ΔN - delta_Nstar  (N_final_min=3.0)
# K (= N_final + ΔN + delta_Nstar): 53.0
# total_rows: 1024
N_init,N_final,delta_Nstar
42.08521464,39.01526116,10.91478536
46.49709159,26.47322113,6.50290841
50.95051344,43.33303278,2.04948656
50.09233853,29.59920950,2.90766147
44.26151962,31.86846020,8.73848038
42.94578662,27.16408700,10.05421338
48.78629279,42.21192445,4.21370721
48.51119406,30.65120918,4.48880594
43.35046303,33.59151031,9.64953697
44.44229378,31.27355098,8.55770622
49.61011177,45.65030367,3.38988823
51.84564178,35.16767698,1.15435822
45.30051066,39.59483198,7.69948934
41.11724615,18.47623449,11.88275385
47.65066405,37.41764562,5.34933595
47.81915600,30.18000350,5.18084400
41.29251424,36.55313065,11.70748576
45.14137671,22.81050120,7.85862329
51.66101545,41.12296763,1.33898455
49.76919315,30.94277314,3.23080685
44.62695147,35.82936685,8.37304853
43.18193948,30.31840646,9.81806052
48.33597830,44.06589401,4.66402170
48.61644815,27.15682266,4.38355185
42.77189204,31.34014188,10.22810796
44.41932186,28.94277069,8.58067814
50.27827543,43.39357208,2.72172457
50.79274264,35.79029666,2.20725736
46.31110220,44.20746508,6.68889780
42.25511170,22.54139616,10.74488830
46.72698095,38.80449219,6.27301905
47.00990050,26.70372421,5.99009950
41.84327319,34.51770671,11.15672681
46.02990316,31.69670754,6.97009684
51.20286079,48.41520876,1.79713921
50.34501895,34.18937392,2.65498105
43.79399287,37.58396160,9.20600713
42.70418348,21.84672175,10.29581652
49.24274234,37.22363272,3.75725766
48.05489466,34.51156181,4.94510534
43.59192126,39.99580311,9.40807874
44.90967170,26.68599124,8.09032830
49.35757494,39.97320664,3.64242506
51.59344327,28.67077291,1.40655673
45.76755551,35.82709587,7.23244449
41.35903746,24.38851949,11.64096254
47.19402633,41.77001199,5.80597367
47.21437188,30.22161672,5.78562812
41.38099919,36.01572874,11.61900081
45.74582448,22.76983509,7.25417552
51.57286684,41.65942839,1.42713316
49.33695606,31.13658048,3.66304394
44.88798215,35.44383731,8.11201785
43.61384152,30.12553627,9.38615848
48.07528266,44.45046981,4.92471734
49.22083298,28.40680719,3.77916702
42.68380638,30.62697138,10.31619362
43.81460068,27.69117606,9.18539932
50.36669744,44.10836614,2.63330256
51.22458174,36.84706273,1.77541826
46.05046950,43.30139525,6.94953050
41.82293756,21.48301253,11.17706244
46.98794869,39.71217551,6.01205131
46.74954039,27.08848330,6.25045961
42.27618215,34.32601163,10.72381785
46.28992692,31.31033866,6.71007308
50.77028818,48.60852771,2.22971182
50.25586311,34.72498498,2.74413689
44.39810478,37.54279676,8.60189522
42.79300429,21.30949344,10.20699571
48.63896546,37.26641137,4.36103454
48.31485548,35.41840078,4.68514452
43.15941159,38.93692607,9.84058841
44.64937453,25.78009969,8.35062547
49.79042096,41.03114282,3.20957904
51.68220113,29.38573557,1.31779887
45.16384157,34.57666166,7.83615843
41.26994456,23.67449429,11.73005544
47.79807531,43.01949278,5.20192469
47.62818837,25.02678465,5.37181163
41.09609161,30.81895632,11.90390839
45.32160217,28.69253822,7.67839783
51.86818032,46.12831857,1.13181968
49.63260786,36.42596819,3.36739214
44.46342677,40.54605950,8.53657323
43.32926701,25.42145148,9.67073299
48.48876084,38.76295605,4.51123916
48.80749970,32.96637528,4.19250030
42.96823074,36.41798214,10.03176926
44.23901247,23.71689960,8.76098753
50.07119448,37.73205490,2.92880552
50.92941185,30.96343537,2.07058815
46.47454297,38.83443835,6.52545703
42.10770024,28.09451706,10.89229976
46.57428234,43.45126392,6.42571766
47.15244420,32.46476917,5.84755580
42.00218192,39.55811719,10.99781808
45.89810162,26.51934442,7.10189838
51.03320981,42.79112168,1.96679019
50.51911781,29.39994247,2.48088219
44.00594117,32.25944259,8.99405883
42.51934238,27.36241312,10.48065762
49.04153621,41.82189705,3.95846379
47.91209919,29.40651523,5.08790081
43.43326430,34.29939455,9.56673570
45.04172501,32.51985629,7.95827499
49.52697415,44.94079211,3.47302585
51.41909264,34.11620274,1.58090736
45.55585897,40.49561681,7.44414103
41.54413033,19.52933004,11.45586967
47.39498070,36.51524605,5.60501930
47.47173707,29.44258059,5.52826293
41.63926199,32.03926142,11.36073801
45.48212900,32.15446847,7.51787100
51.32093442,47.53033233,1.67906558
49.43184504,32.92305312,3.56815496
44.96497117,39.10033913,8.03502883
43.53141982,21.04932710,9.46858018
47.98582646,37.58360071,5.01417354
48.96790065,35.07532242,4.03209935
42.42111072,39.17173232,10.57888928
44.08260313,24.23819326,8.91739687
50.61432290,42.84817908,2.38567710
51.13143876,30.48960961,1.86856124
45.97173448,33.75810118,7.02826552
41.90697938,25.94581796,11.09302062
47.07578478,40.65008088,5.92421522
46.66981927,31.30640140,6.33018073
42.18402528,35.16636147,10.81597472
46.37665103,25.05002605,6.62334897
50.85544199,39.31059859,2.14455801
49.99486690,30.82426811,3.00513310
44.14347300,35.69769474,8.85652700
43.04220331,28.56300678,9.95779669
48.90539435,46.25860044,4.09460565
48.39094232,26.58335663,4.60905768
43.25520274,32.17403849,9.74479726
44.55889027,27.46289425,8.44110973
49.70902731,44.44639397,3.29097269
51.94224730,39.21167442,1.05775270
45.41942339,41.03620549,7.58057661
41.01966961,22.30634316,11.98033039
47.53272234,38.60213752,5.46727766
47.72410405,34.03211176,5.27589595
41.17204859,37.75539725,11.82795141
45.24016784,26.83706625,7.75983216
51.77774191,42.54207874,1.22225809
49.88831421,27.11430200,3.11168579
44.72334308,34.60341785,8.27665692
43.06387335,26.27277529,9.93612665
48.23853175,42.66581357,4.76146825
48.71538615,28.57842217,4.28461385
42.88847164,35.40399121,10.11152836
44.32403912,30.14980187,8.67596088
50.15804058,47.20122066,2.84195942
50.67482338,34.34996732,2.32517662
46.21350878,40.16239024,6.78649122
42.37400198,21.35758309,10.62599802
46.82360335,34.97366032,6.17639665
46.88979448,25.28151017,6.11020552
41.74920898,30.49692375,11.25079102
46.14559730,30.48962564,6.85440270
51.30133688,44.56533678,1.69866312
50.44042873,35.58664277,2.55957127
43.91275759,41.62965425,9.08724241
42.60704869,23.07275494,10.39295131
49.12570264,41.05450941,3.87429736
48.17048390,30.70054309,4.82951610
43.69050226,38.79220661,9.30949774
44.78975451,22.61783675,8.21024549
49.26332190,38.55610808,3.73667810
51.49620357,32.50057066,1.50379643
45.65062071,37.01194944,7.34937929
41.45463606,28.43214400,11.54536394
47.31260222,43.21168515,5.68739778
47.33381676,26.92946985,5.66618324
41.47707207,29.00993515,11.52292793
45.71403819,29.83719157,7.28596181
51.56101038,45.05676041,1.43898962
49.32547988,35.19421781,3.67452012
44.85582083,41.86114772,8.14417917
43.71028944,23.78036310,9.28971056
48.19434726,40.50795111,4.80565274
49.10323507,32.35640015,3.89676493
42.58588653,36.97403714,10.41411347
43.84789825,21.28221171,9.15210175
50.37704263,40.05392373,2.62295737
51.23521804,33.44546637,1.76478196
46.08347071,36.22932561,6.91652929
41.72531406,28.48260923,11.27468594
46.87005967,42.99898894,6.12994033
46.75933680,34.10915281,6.24066320
42.30868048,37.84058734,10.69131952
46.19314462,27.73388224,6.80685538
50.65290074,41.48299086,2.34709926
50.13876677,28.25199386,2.86123323
44.30102613,33.30353554,8.69897387
42.82579897,25.47694048,10.17420103
48.64847076,43.62396081,4.35152924
48.30388480,29.05345788,4.69611520
43.12808753,34.76790549,9.87191247
44.74531825,30.01133667,8.25468175
49.90864698,47.50061736,3.09135302
51.80080743,36.51585580,1.19919257
45.25941026,38.15751203,7.74058974
41.23899553,20.16579379,11.76100447
47.78672435,36.00447854,5.21327565
47.59673712,31.34530014,5.40326288
41.08524288,34.94468255,11.91475712
45.44003932,24.67199713,7.55996068
51.96391817,39.87136598,1.03608183
49.72804935,29.51646462,3.27195065
44.58215502,37.18831798,8.41784498
43.31812717,28.89431163,9.68187283
48.45760594,45.74459685,4.54239406
48.83978954,25.99179749,4.16021046
42.97824090,32.94703647,10.02175910
44.12174960,27.08299581,8.87825040
49.97428236,44.64473411,3.02571764
50.83212470,37.21547414,2.16787530
46.35766038,42.85092642,6.64233962
42.11733011,23.96324606,10.88266989
46.60694720,37.12675222,6.39305280
47.05465417,28.30347323,5.94534583
41.88445944,32.99685101,11.11554056
45.90823307,32.97574325,7.09176693
51.06671588,46.89053691,1.93328412
50.55224884,32.83905765,2.44775116
44.01645290,39.36589274,8.98354710
42.40123962,20.14052129,10.59876038
48.94412121,38.31096769,4.05587879
48.00837794,32.91070078,4.99162206
43.55249806,41.51905286,9.44750194
45.02974659,25.40472963,7.97025341
49.49531505,41.49882296,3.50468495
51.38713719,30.02138229,1.61286281
45.54417167,34.04359019,7.45582833
41.66307298,26.09646265,11.33692702
47.49155581,40.68221638,5.50844419
47.41758455,33.11532744,5.58241545
41.56517702,38.72610054,11.43482298
45.62049794,25.52951006,7.37950206
51.48267797,43.96245282,1.51732203
49.59320831,28.70512221,3.40679169
45.10371514,33.13568071,7.89628486
43.45695982,27.08579971,9.54304018
47.93205422,41.91697330,5.06794578
49.02054189,30.74546518,3.97945811
42.49670697,33.14328534,10.50329303
43.94238723,30.20442384,9.05761277
50.45442631,47.07350467,2.54557369
50.97125107,34.05183524,2.02874893
45.83181493,40.37718315,7.16818507
41.98227927,19.25458612,11.01772073
47.12871713,36.97274927,5.87128287
46.50879300,24.45493660,6.49120700
42.04360153,31.20804491,10.95639847
46.45278818,28.94677971,6.54721182
50.90887985,46.05687824,2.09112015
50.04801365,36.90774812,2.95198635
44.21990651,40.24699929,8.78009349
42.90148321,23.94156498,10.09851679
48.74465919,40.06000181,4.25534081
48.55280717,32.77875913,4.44719283
43.39478791,36.78713562,9.60521209
44.48392738,22.91169572,8.51607262
49.65441518,38.35584093,3.34558482
51.88725489,32.47072961,1.11274511
45.34483554,37.14564748,7.65516446
41.15887975,26.26937411,11.84112025
47.69496746,45.45786526,5.30503254
47.86348072,28.13682930,5.13651928
41.33412718,33.43995849,11.66587282
45.18568028,31.25737235,7.81431972
51.70264921,48.49924191,1.29735079
49.81351786,33.73427005,3.18648214
44.66856441,38.37117829,8.33143559
43.22624305,22.62045653,9.77375695
48.37761207,36.11765971,4.62238793
48.57483520,35.12943124,4.42516480
42.72756732,39.06498510,10.27243268
44.37768810,26.38427634,8.62231190
50.23397186,40.58799519,2.76602814
50.75112969,28.38712838,2.24887031
46.26677748,35.73621894,6.73322252
42.21347794,25.66864839,10.78652206
46.68267737,40.86434938,6.31732263
46.96559660,29.74125277,6.03440340
41.80163910,36.65708214,11.19836090
45.98557877,24.22428210,7.01442123
51.16124818,40.04403129,1.83875182
50.30071505,31.71538343,2.69928495
43.75235878,34.70400549,9.24764122
42.65985909,29.88328508,10.34014091
49.20112972,44.85363152,3.79887028
48.09652875,26.89824658,4.90347125
43.63622516,31.97332040,9.36377484
44.95128432,29.54157242,8.04871568
49.40189933,42.42030318,3.59810067
51.63507736,37.02787097,1.36492264
45.81185941,43.28283897,7.18814059
41.40065008,22.27603740,11.59934992
47.23835072,38.75685777,5.76164928
47.24209665,32.66773440,5.75790335
41.39623579,38.85936304,11.60376421
45.79497937,26.71442600,7.20502063
51.65262558,43.09182337,1.34737442
49.41705885,28.14459504,3.58294115
44.93679922,33.32307888,8.06320078
43.62941595,28.21697928,9.37058405
48.10266338,41.15903640,4.89733662
49.19484503,30.55552036,3.80515497
42.66681197,33.68719333,10.33318803
43.76707770,30.96759283,9.23292230
50.28532777,45.95625602,2.71467223
51.14354989,33.93250490,1.85645011
46.00260247,40.83000954,6.99739753
41.80628721,20.10859765,11.19371279
46.96162291,35.78528794,6.03837709
46.67924501,24.27182519,6.32075499
42.21757898,31.76697050,10.78242102
46.28401534,29.70570071,6.71598466
50.73322332,44.92210669,2.26677668
50.21912590,36.77580576,2.78087410
44.39185996,40.69066763,8.60814004
42.73473435,24.81614503,10.26526565
48.56834242,38.87382213,4.43165758
48.38421262,32.32851645,4.61578738
43.21897398,36.90380220,9.78102602
44.65420101,24.10176659,8.34579899
49.82854995,37.49922200,3.17145005
51.72066336,31.92976389,1.27933664
45.16834039,37.33264884,7.83165961
41.32983460,27.38886862,11.67016540
47.86709921,44.69236867,5.13290079
47.68782305,28.24293698,5.31217695
41.16535056,32.97849816,11.83464944
45.35965888,30.41135120,7.64034112
51.87310499,49.70056932,1.12689501
49.63719995,33.93284472,3.36280005
44.50181179,37.84048626,8.49818821
43.39819765,21.84342801,9.60180235
48.54872809,37.22692192,4.45127191
48.74897111,35.65693308,4.25102889
42.89784472,38.85043731,10.10215528
44.20187302,25.28088965,8.79812698
50.06537354,41.37831369,2.93462646
50.92326259,28.86187744,2.07673741
46.43773610,35.63598554,6.56226390
42.03698164,24.45134660,10.96301836
46.51608207,41.70717908,6.48391793
47.13554831,30.27557530,5.86445169
41.97612202,36.45756450,11.02387798
45.81663344,23.11666014,7.18336656
50.98575880,40.81681433,2.01424120
50.47132831,32.17814863,2.52867169
43.92481638,34.59398573,9.07518362
42.49293907,28.68592366,10.50706093
49.02497879,45.69837118,3.97502121
47.92742611,27.00104595,5.07257389
43.46091416,31.49592298,9.53908584
45.12139343,28.70136488,7.87860657
49.57620395,43.63498228,3.42379605
51.46797904,37.24470754,1.53202096
45.63586587,42.75304982,7.36413413
41.57144171,21.48862338,11.42855829
47.41065101,39.85726059,5.58934899
47.50845510,26.07396716,5.49154490
41.64549943,30.19891261,11.35450057
45.54040631,29.95537121,7.45959369
51.39157663,44.60514974,1.60842337
49.50214353,34.43250519,3.49785647
45.02358663,42.97684545,7.97641337
43.53731911,23.97142317,9.46268089
48.02288821,39.96279195,4.97711179
48.92942482,31.22408386,4.07057518
42.41661010,37.73320374,10.58338990
44.02271489,21.84130366,8.97728511
50.54531260,39.86809763,2.45468740
51.06209031,32.26172163,1.93790969
45.91218996,37.09875984,7.08781004
41.90213503,28.93167264,11.09786497
47.03764710,42.86418950,5.96235290
46.58973467,32.99086794,6.41026533
42.13521723,38.60492978,10.86478277
46.36106758,28.27635736,6.63893242
50.82804308,41.29449423,2.17195692
49.96714065,27.06066837,3.03285935
44.12822312,34.16126366,8.87177688
42.99306169,25.92562813,10.00693831
48.82563709,43.50874387,4.17436291
48.47198614,28.18045336,4.52801386
43.30307255,35.95265602,9.69692745
44.57553783,30.14451284,8.42446217
49.73534112,47.05581903,3.26465888
51.96822755,35.75540393,1.03177245
45.43639829,39.29375738,7.56360171
41.06721209,20.34771671,11.93278791
47.61409971,35.44672826,5.38590029
47.77188093,32.56143243,5.22811907
41.25316994,34.10304715,11.74683006
45.26657459,24.19577816,7.73342541
51.79431195,39.97313414,1.20568805
49.90521715,30.62098586,3.09478285
44.74942184,36.39677022,8.25057816
43.14532269,28.36824408,9.85467731
48.28597572,45.95757427,4.71402428
48.66648221,26.76737024,4.33351779
42.80845638,31.83932317,10.19154362
44.29673610,26.88330775,8.70326390
50.14238780,45.17667655,2.85761220
50.65949859,38.06298569,2.34050141
46.18587285,41.64808474,6.81412715
42.29431962,23.85828708,10.70568038
46.77437142,37.58699745,6.22562858
46.88521665,29.09241873,6.11478335
41.71082642,31.89497237,11.28917358
46.07666420,32.76009704,6.92333580
51.24135537,47.41914999,1.75864463
50.38078602,33.67768891,2.61921398
43.84348142,38.15264465,9.15651858
42.56900920,20.03648609,10.43099080
49.12078600,38.78949572,3.87921400
48.17665168,34.10931852,4.82334832
43.72731584,40.67320308,9.27268416
44.86046639,24.94351990,8.13953361
49.32150365,41.60739090,3.67849635
51.55472839,31.12779243,1.44527161
45.72099378,33.27196175,7.27900622
41.49178846,25.56062980,11.50821154
47.31842694,40.88323099,5.68157306
47.29540797,28.24610182,5.70459203
41.47249949,32.90352103,11.52750051
45.65409339,32.60836942,7.34590661
51.49206155,47.40860649,1.50793845
49.25619846,31.79859331,3.74380154
44.79620435,39.86954792,8.20379565
43.70538854,21.59803730,9.29461146
48.15627105,37.39025520,4.84372895
49.14002244,34.32004255,3.85997756
42.59205955,40.30142747,10.40794045
43.90611671,24.41492159,9.09388329
50.44773878,42.29691899,2.55226122
51.30558586,29.62280136,1.69441414
46.14202176,34.93796403,6.85797824
41.73115451,26.07278039,11.26884549
46.90717535,40.21011010,6.09282465
46.84044240,30.53817731,6.15955760
42.35649407,36.28727256,10.64350593
46.20971990,25.24761504,6.79028010
50.67928126,38.76028621,2.32071874
50.16480881,29.96391910,2.83519119
44.31794481,36.89290721,8.68205519
42.87326917,28.68605532,10.12673083
48.72991485,45.80081478,4.27008515
48.22385380,25.40610202,4.77614620
43.07922031,33.03828070,9.92077969
44.72967072,27.90540738,8.27032928
49.88131773,44.31676909,3.11868227
51.77313478,38.08418574,1.22686522
45.24410120,41.78915579,7.75589880
41.18978983,22.86054749,11.81021017
47.70703675,38.42250513,5.29296325
47.54794480,34.86655634,5.45205520
41.00512157,36.54772203,11.99487843
45.41263516,26.73727787,7.58736484
51.94836095,43.01505136,1.05163905
49.71283618,27.89739818,3.28716382
44.55441304,33.50609293,8.44558696
43.23834369,26.06303841,9.76165631
48.40846957,43.18989553,4.59153043
48.88767509,29.68904033,4.11232491
43.05924799,34.62676856,9.94075201
44.14805816,29.60974355,8.85194184
49.99095616,47.40776934,3.00904384
50.84913631,35.55445309,2.15086369
46.38362489,39.31196803,6.61637511
42.19868126,20.89048274,10.80131874
46.65449493,35.08674068,6.34550507
47.06091784,26.38047857,5.93908216
41.92117223,29.70962276,11.07882777
45.97883857,29.96913353,7.02116143
51.12500893,44.77412746,1.87499107
50.61086955,36.79824137,2.38913045
44.08672516,40.79392825,8.91327484
42.43828564,22.60108713,10.56171436
48.95005722,41.15042832,4.04994278
48.00390355,31.55358876,4.99609645
43.51401698,37.58513690,9.48598302
44.96069957,22.50728362,8.03930043
49.43544254,39.02055875,3.56455746
51.32759791,33.28065577,1.67240209
45.47479699,35.89834807,7.52520301
41.62491957,28.22788345,11.37508043
47.48674817,43.74949819,5.51325183
47.39152989,30.09617042,5.60847011
41.54825490,36.45420835,11.45174510
45.57303118,23.63785906,7.42696882
51.40124650,40.47841484,1.59875350
49.51210975,30.95830123,3.48789025
45.05592040,35.99655378,7.94407960
43.44036569,30.87956497,9.55963431
47.90566665,43.32188992,5.09433335
49.04819700,27.85932669,3.95180300
42.51200766,30.81918017,10.48799234
43.99160129,28.81720794,9.00839871
50.53413145,43.33772214,2.46586855
51.05128420,36.39196655,1.94871580
45.88069608,43.42429229,7.11930392
41.99791287,22.67795437,11.00208713
47.15604425,38.84938626,5.84395575
46.57808867,26.53312482,6.42191133
42.10322047,34.50685366,10.89677953
46.45768662,32.43633207,6.54231338
50.94694179,47.85708681,2.05305821
50.08641441,34.28358103,2.91358559
44.22446188,37.67116702,8.77553812
42.96144521,22.48819769,10.03855479
48.81361606,36.40061414,4.18638394
48.48245787,35.29392309,4.51754213
43.33624358,39.39628726,9.66375642
44.47808021,26.63931870,8.52191979
49.61728098,39.83716415,3.38271902
51.85046376,29.18962038,1.14953624
45.33864956,35.12544318,7.66135044
41.10067423,24.44389368,11.89932577
47.62427509,41.89739319,5.37572491
47.80484084,25.49507929,5.19515916
41.26384754,30.70470646,11.73615246
45.14864164,27.48958721,7.85135836
51.69673238,46.97727087,1.30326762
49.80725731,36.96479726,3.19274269
44.63186392,40.34064537,8.36813608
43.15562526,24.30926295,9.84437474
48.31931591,39.54161299,4.68068409
48.63436088,33.17766107,4.36563912
42.79694019,35.89244443,10.20305981
44.41584331,22.93505383,8.58415669
50.23879310,38.82826643,2.76120690
50.75561278,31.06170948,2.24438722
46.30527642,38.36295613,6.69472358
42.28250709,27.25885737,10.71749291
46.74254120,44.66008783,6.25745880
46.98082796,32.66755391,6.01917204
41.82939010,39.02183562,11.17060990
