# StochasticInstanton sample grid
# generated: 2026-06-22T18:34:57Z
# method: sobol
# seed: 42
# n_requested: 500
# n_samples_generated: 512
# delta_nstar_range: [0.1, 3.0]
# delta_N_range: [0.5, 6.0]
# N_final: [15.0, 25.0] (5 quasi-random samples)
# N_init_max: 50.0
# total_rows: 512
N_init,N_final,delta_Nstar
26.03334334,21.23465367,0.61745396
19.87652920,16.80777526,1.88233603
27.89473288,24.06548357,2.45660542
19.81287698,18.50823350,1.19829214
22.12742694,17.40529391,1.23403259
23.62349220,20.48085642,2.51149562
21.62614493,17.89485288,1.84161699
26.23508749,24.83516189,0.56754224
25.61639230,21.59364647,0.11520065
17.09015499,15.97902157,2.11270727
29.40090046,23.72146585,2.96540533
21.50821506,19.32021922,0.96137417
25.94863525,22.61865986,1.14217995
21.27992584,19.48572430,2.76229732
27.04888577,22.05097589,1.98446834
18.09151781,15.20954383,0.35636686
23.78805547,18.37263861,0.81029870
26.50639475,24.04463655,1.71178780
20.73661006,16.32294423,2.30997786
21.33311617,20.62531390,1.41324812
24.36997952,19.75344102,1.53614099
23.33159344,22.82900100,2.43629946
21.15746247,15.55553799,1.58838608
24.77882899,22.49584476,0.68448602
29.41550731,24.25528302,0.41200452
21.36263593,18.64066035,2.04211871
24.53617391,21.07048781,2.70756684
18.31997975,16.66924371,1.08362249
26.12209202,20.27997320,0.83785630
19.17540738,17.14704017,2.83969775
28.55790618,24.39975123,2.23567206
18.52568770,17.55832140,0.24146141
19.65488877,15.72107286,0.51270666
22.58743555,21.39306857,1.78317568
23.89295630,18.98399307,2.56719413
26.25054461,23.28636021,1.29161105
24.83899283,19.13951293,1.31929351
25.60871367,23.44310103,2.58482827
20.14536695,16.18901668,1.79956943
23.03675288,21.86223283,0.54162122
28.58009853,24.86938287,0.26913834
19.44959066,18.02673245,2.25330067
25.22453791,20.43687606,2.85609703
20.38285652,17.30272222,0.86677639
25.30735495,20.91343282,1.05466502
17.24396967,16.51340917,2.69121868
29.26724670,23.78580406,2.02452739
20.57047757,18.17240236,0.38427638
20.10555328,15.08744204,0.65552302
24.88526778,22.02652801,1.57203240
22.86281678,19.59807385,2.41871367
24.52948605,22.67241323,1.50841839
20.23716865,16.79134689,1.38569910
22.76790171,21.09493723,2.29221027
23.75477750,18.52831235,1.69561461
26.86030096,24.20153104,0.78116357
27.83040397,22.20772739,0.32882337
17.62496606,15.36507444,1.96670628
27.63868461,23.08783488,2.74611861
20.51894848,19.95367881,1.11303930
28.18066963,23.25213840,0.99046371
21.79369868,18.85211252,2.98162143
25.30499803,21.43704794,2.13052054
17.08151794,15.82364371,0.14270685
21.87679937,17.73902671,0.59663730
25.66887047,24.67811521,1.85783861
22.84455022,16.93704423,2.52930335
21.97670080,20.01138585,1.26153325
27.97090121,23.90964800,1.21447017
19.41575578,18.35117719,2.48574677
26.57581277,20.76639435,1.90988021
18.39900202,16.33829528,0.63521533
24.10796959,19.42521003,0.18130683
25.71281832,22.52274322,2.18253983
18.86474460,15.26396680,2.93808714
23.68076694,22.15300349,0.94337867
21.41396936,16.03709660,1.15941127
24.20035269,21.69200295,2.79037728
23.54212055,19.25847524,1.91394039
24.46188794,23.62675986,0.29095849
23.98759697,20.61828482,0.74327675
19.17111502,17.42431608,1.64287102
29.82979046,24.70140305,2.33644665
20.62635366,17.87218082,1.43209302
26.54618388,21.25812040,1.46769990
18.29111002,15.69964736,2.36880181
26.94053177,23.42740505,1.60777305
20.61066729,18.99930344,0.71041274
21.57581225,17.08656152,0.43914416
20.81667482,20.18409724,2.06029035
23.16807495,17.61270399,2.64128453
26.82323582,24.50174292,1.01396849
22.50470843,18.69869499,0.90820881
25.67844675,24.35360358,2.90528398
21.46909468,16.60753534,2.21826288
23.97934237,20.97582250,0.21355690
28.93583709,22.96639378,0.48606173
21.67076787,19.77242251,1.76450934
26.56687151,22.36212631,2.63403752
16.46172274,15.53290184,1.36070397
22.53381670,18.32716445,1.36626547
24.85144935,23.94300763,2.62883543
22.31862918,16.35315363,1.75826157
22.67589724,20.76050143,0.49195001
27.39960119,22.51765086,0.21946721
22.44249463,19.44087000,2.21199290
25.97575805,22.18678326,2.90010410
16.56919588,15.24037316,0.91374826
27.27195456,21.70747046,1.00782582
18.34180979,16.03181283,2.64707877
28.08543920,23.60335629,2.06570249
19.93987777,19.29244404,0.43408035
20.98209517,17.45748431,0.70532690
22.19631854,20.59407963,1.61320742
23.13967244,17.86647691,2.37457385
27.31507016,24.71645148,1.46157927
20.79844868,15.66643986,1.42656445
24.01906162,21.28228557,2.34161598
22.37277411,19.00504363,1.64908516
25.17989716,23.41239366,0.73742192
24.46964071,20.16858942,0.28508180
17.92332217,17.09180632,1.92017692
29.88136121,24.52518382,2.79552423
20.08871178,17.57877118,1.15390457
27.96631324,24.35873461,0.94955410
20.19561474,18.68307444,2.93225997
25.61595632,20.94200584,2.17709424
19.83296646,16.63109136,0.18640426
25.62110735,19.79647496,0.64033462
24.98696925,22.93307251,1.90441222
19.56744959,15.51800556,2.47994198
23.44136114,22.36798265,1.22062373
29.36561825,23.46711459,1.25568953
21.08348377,19.10615426,2.53550648
25.99209104,21.84737545,1.86299676
17.17032108,16.19491043,0.59111967
21.88777311,18.03182578,0.13721125
26.12061209,24.85372372,2.13565647
22.21283090,17.26894327,2.98784676
23.39512571,20.46047067,0.98459794
21.04732811,16.49794023,1.11814766
21.50454812,20.91871502,2.74066181
23.82188681,18.19580438,1.96086809
25.99452356,23.75183385,0.33500990
27.19924812,21.99335821,0.78732807
17.77186579,15.11164581,1.68979863
26.14112758,22.67811572,2.28673128
21.25257068,19.58302386,1.39082950
24.38559682,21.12814317,1.51431785
18.63925138,16.76718030,2.41245497
29.22322838,24.19578943,1.56681920
21.39037276,18.54332218,0.66109553
20.84703441,15.38058085,0.38982703
24.60785470,22.20248103,2.01933658
24.33585685,19.93023634,2.68493760
23.84300826,23.12176628,1.06058636
23.63087144,18.84698246,0.86172361
26.36472898,23.26775977,2.86149808
19.56994276,15.85746119,2.25908398
22.81609173,21.41349290,0.26300686
28.59356976,24.65406358,0.53551160
18.95063268,17.77234895,1.80533035
25.74601319,20.02628310,2.59025170
19.09502625,16.93118870,1.31421886
25.41516835,20.49468444,1.29782576
20.35583359,17.40081101,2.56133917
28.72872114,24.80973630,1.77764716
19.13072856,17.92924211,0.51787535
20.18151635,16.01421137,0.24660823
22.52485629,21.56902249,2.23016592
25.15114401,19.31615646,2.83382041
25.77889944,23.73571296,0.84409288
22.94702423,19.46091025,1.07817694
24.30246487,22.65366063,2.71266361
20.36720558,15.22398339,2.04829470
24.77302278,22.04710453,0.40617722
29.64383271,24.03996463,0.67868059
20.64884472,18.38627656,1.59453969
25.27250217,20.65989454,2.44141862
16.81731743,16.29771109,1.53067357
27.26248018,22.83363693,1.40700065
20.44079488,19.73976574,2.31586575
27.86487390,22.46130309,1.71734977
18.05140609,15.58081144,0.80509639
23.67011120,18.66543737,0.35118659
27.08703334,24.22024596,1.99000810
19.97597392,16.65484416,2.76820742
22.88043685,21.07439843,1.13591045
22.80869066,17.11188695,0.96678680
22.48905527,20.30463510,2.96034131
21.56435969,17.56234580,2.10656491
25.49822555,24.38546441,0.12099451
25.11415509,21.37927818,0.57331405
17.10815832,15.72559264,1.83549683
28.03226087,23.31174639,2.50640938
22.11294206,18.94956517,1.23946725
18.85860948,15.04989885,1.19307882
23.20471185,21.89865520,2.46217850
24.45701376,19.64109709,1.88823485
25.84177372,22.77647398,0.61119531
26.73022026,20.78495916,0.15885381
18.41388213,16.47526519,2.15932522
28.16113561,23.88926404,2.91608812
19.06038206,18.21482476,0.92042032
30.24797048,24.99480715,1.18300097
20.66818882,18.04717384,2.81174719
23.91650345,20.32548390,1.93798323
18.78634546,17.24748006,0.31258104
23.66324140,19.16057425,0.76651279
24.19365413,23.56914517,1.66530260
21.63335754,16.13439437,2.35942782
24.12396694,21.75146060,1.45406922
23.04724391,17.71064237,1.48925763
27.09192747,24.55939649,2.39220388
21.35613554,16.98922632,1.62960535
20.89260139,20.12460068,0.73424565
26.52213921,23.13403953,0.46176424
20.56844954,18.82434810,2.08333807
26.61749121,21.55088270,2.66347118
18.67626083,15.87644566,1.03673904
26.41284556,22.34352408,0.88478392
16.44705615,15.39589301,2.88374908
28.74521980,22.98681512,2.19440854
22.02592935,19.90881382,0.19174603
21.47477092,16.82156468,0.46299120
24.45510862,21.23013306,1.74191207
22.15612179,18.48284651,2.61124553
25.54978147,24.09991050,1.33853875
22.33495985,16.68461898,1.32665073
23.27794345,21.05412666,2.60012879
23.18759767,18.61949030,1.75307303
24.83737672,24.27561978,0.47483492
25.88019772,22.44126989,0.20215438
17.29909346,15.61082453,2.20700487
28.07641075,22.88940161,2.87119695
22.37869085,19.69420983,0.87433128
27.46924497,23.34879044,1.04788340
19.91620116,18.92190972,2.67534256
27.21557566,21.33579412,2.07151089
17.77995515,15.77854160,0.45057558
22.50304502,17.53508121,0.72166587
27.33883515,24.42289962,1.61916930
21.03989473,17.16507448,2.40268414
21.50401925,20.26138932,1.50179311
23.03019103,19.33641585,1.44334559
25.13260941,23.70592128,2.34784372
20.71846912,15.95882546,1.67675399
24.73080764,21.61495240,0.77736922
30.51834389,24.77972513,0.32487284
20.08886665,17.94928230,1.94799924
24.50384065,20.54024257,2.80159847
18.50462249,17.34505301,1.17084196
25.73368632,20.68753313,0.93197680
19.08361333,16.26065465,2.92682839
27.26870535,23.98699852,2.14845224
20.28293096,18.42974853,0.14743012
19.57328964,15.18655516,0.60116274
22.81985833,22.07437104,1.87597074
24.94652701,19.50416273,2.47430990
25.02455537,22.60047533,1.20324418
25.97910741,21.51590529,1.25032364
16.57297526,15.90128046,2.51786073
28.71518406,23.17478401,1.82391268
21.10225639,18.77353731,0.56259037
22.30636702,17.01445199,0.10883546
22.66455694,20.09001442,2.09641614
21.20893944,17.66007015,2.97035728
26.18374522,24.60037923,0.97907856
24.43471395,18.45036549,1.12448672
26.01350074,24.12236336,2.75733440
21.10034017,16.86961177,2.00074833
22.06170374,21.17198152,0.36274304
26.77975922,23.00950655,0.81526171
21.22947782,19.87657106,1.72948112
27.14345267,22.28576339,2.30360160
18.46483666,15.44433125,1.39696804
28.56245478,23.86441241,1.54251734
21.43295067,18.24978982,2.45257962
24.46222011,20.83575283,1.58342299
17.92279578,16.43450866,0.66679261
23.70088909,19.67569037,0.39572462
23.84351479,22.75125028,2.03574262
20.81484884,15.00892282,2.72525999
24.02721569,21.94922968,1.08858533
19.45557036,16.11192917,0.83290427
23.57013469,21.78392480,2.82199328
24.33183653,19.21871374,2.24203734
26.28210233,23.52108096,0.25775263
25.73815919,20.35772861,0.53041087
19.71584760,17.22479566,1.78812746
29.26613670,24.94637116,2.55090316
18.91236521,18.10494126,1.28524603
28.05047281,24.47834060,1.30301361
19.19879966,17.63569025,2.57845218
25.43134735,20.20227460,1.81726258
19.70784073,17.06812069,0.54658406
24.57926672,19.06159062,0.27551469
25.71359178,23.36517865,2.26958083
20.16945406,15.64253503,2.85113393
21.92137027,21.31575126,0.84908299
20.31327664,15.47847001,1.07236924
25.45860375,22.41755590,2.69617046
23.66546485,19.83266100,2.00823643
24.19434417,22.90700046,0.37791136
25.24452639,20.99135989,0.65057098
17.46098421,16.59133632,1.55432792
30.25330756,24.33229048,2.42507896
20.67639298,18.71888870,1.52470961
27.91233485,22.12985270,1.37933390
17.38559716,15.28719982,2.27591914
26.62952041,22.54132470,1.70056656
20.43407456,19.40716855,0.79886796
20.04938699,16.40037145,0.34511442
22.17271479,20.70396172,1.97307139
22.92818671,18.29370128,2.72841430
27.21598095,23.96692004,1.10808744
22.15971099,17.81688711,0.99542672
25.54269704,24.75597553,2.99931475
22.80125955,17.48354010,2.12414427
23.11467252,20.55788180,0.12642677
28.73398424,23.64311861,0.57894407
22.02403374,19.24309280,1.85287569
25.07848164,21.67166378,2.54558334
17.77828345,16.05825948,1.26790943
25.13996200,19.97248792,1.23216358
25.77704947,23.07002119,2.49070986
18.84713095,15.34230403,1.89360004
23.85605167,22.23134064,0.62883898
28.73234218,24.14382515,0.17634399
19.12366569,18.58535427,2.16484668
26.74161143,21.15663069,2.94446323
19.01534386,16.72853169,0.95965858
23.96573345,20.07099262,1.14312005
18.09739759,16.87702381,2.78401199
29.52483037,24.62305152,1.93164486
20.77294252,17.79382936,0.29591053
21.66200497,15.80292421,0.74964177
23.48230419,21.45783064,1.65916198
23.05443860,18.86824367,2.33149487
24.16811014,23.23652822,1.41438880
21.30396493,17.32067184,1.47265177
21.55505412,20.41820764,2.38650612
23.67549391,18.00294994,1.60140794
27.09529105,24.89198879,0.69412169
26.54473938,21.80535068,0.42143977
19.38599734,16.24687756,2.05533839
27.26472519,23.50577082,2.65757566
20.44151678,19.07766928,1.02033369
28.15455815,22.73226916,0.90183263
21.98481499,19.53829781,2.88900399
26.42496643,21.97186605,2.22322580
15.82479657,15.14264165,0.23125014
21.45371714,18.15146948,0.50234181
25.63667632,23.80637814,1.77088560
21.50976282,16.52917434,2.61634420
23.78296962,20.89746143,1.35574096
